ID,Description_lang
529,Убейте Кели'дана Разрушителя в героическом режиме.
530,Кели'дан Разрушитель
532,Победы в команде 5 на 5
533,Победы на арене Руин Лордерона 5x5
534,Победы на арене Награнда 5x5
535,Победы на арене Даларана 5x5
536,Победы на арене Острогорья 5x5
537,Победы на Арене Доблести 5x5
539,Сражения в команде 2 на 2
540,Матчи на Арене Доблести 2x2
541,Матчи на арене Руин Лордерона 2x2
542,Матчи на арене Даларана 2x2
543,Матчи на арене Награнда 2x2
544,Матчи на арене Острогорья 2x2
546,"Наибольшее количество фракций, относящихся к вам с почтением или лучше"
547,"Фракции, почитающие вас"
549,Одержите 10 000 почетных побед.
550,Одержите 10 000 почетных побед
552,Убейте Нефариана.
553,Нефариан
554,Цепочка Теразан
555,Сапоги тени пламени
556,Кираса гнева
557,Кольцо расчетов Архимтироса
558,Кираса здравого смысла
559,Нагрудный доспех Ярости Бури
560,Одеяния превосходства
561,"Ашканди, большой меч Братства"
562,"Грул-шорук, лезвие Хаоса"
563,Владыка Черной горы
564,Владыка Черной горы
565,Плащ Мрачного лорда
566,Локамир иль Роматис
567,Слеза Нелтариона
568,Посох Темного пламени
569,Кираса десяти бурь
570,Кираса охотника на драконов
571,Поражение Нефария
572,Нагрудник Кровавых Клыков
573,Талисман потворства Престор
574,Кольцо из чистого элементия
575,Одеяния ветра Пустоты
576,"Миш'андар, венец Мозгохлеста"
577,Одеяния возмездия
579,Убейте Рагнароса.
580,Рагнарос
581,Ремень Нападения
582,Кольцо Сульфураса
583,Колье Повелителя Огня
584,Корона разрушения
585,Поножи превосходства
586,Ножные латы гнева
587,Поножи возмездия
588,Набедренники Ярости Бури
589,Штаны Кровавых Клыков
590,Набедренники охотника на драконов
591,Ножные латы правосудия
592,"""Драконий язык для чайников"""
593,Защита Малистара
594,Плащ Клубящихся Туманов
595,Хребтистый Жнец
596,Кольцо Аккурии
597,Накидка драконьей крови
598,Сущность Чистого Пламени
599,Клинок вечных мук
600,"""Драконий язык для чайников"""
601,"Громовая Ярость, благословенный клинок Искателя Ветра"
602,Сфера Пламени
603,Ножные латы десяти бурь
604,Сущность повелителя огня
605,Штаны ветра Пустоты
606,Кромка костяного разорителя
607,"Сульфурас, Рука Рагнароса"
609,Выудите рыбу из косяка.
610,Косяк большого шалфокуня
611,Косяк спороуса
612,Косяк ильной рыбы
613,Косяк ершей
614,Косяк огнеперого луциана
615,Стайка каменного угря
616,Косяк луфаря
617,Крупный косяк масляного черноротика
618,Крупный косяк огнеперого луциана
619,Косяк морской рыбы
620,Большой косяк масляного черноротика
621,Смешанный косяк нагорья
622,Косяк масляного черноротика
623,Косяк шалфокуня
624,Малый косяк шалфокуня
625,Косяк загадочной рыбы
626,Небольшой косяк масляного черноротика
627,Косяк огнеперого луциана
628,Большой косяк огнеперого луциана
629,Косяк масляного черноротика
630,Косяк ледоспинки
631,Стайка медуз
632,Косяк борейского медузника
633,Косяк лунной каракатицы
634,Косяк ракушечного подкаменщика
635,Косяк бочкоголового бычка
636,Косяк глубоководного чуда-юда
637,Косяк клыкозубой сельди
638,Косяк ледникового лосося
639,Косяк королевского морского дьявола
640,Косяк дракоперой рыбы-ангела
642,Победите Янь-Чжу Высвобожденного на хмелеварне Буйных Портеров в героическом режиме.
643,Янь-Чжу Высвобожденный
645,Заслужите 2200 очков личного рейтинга в команде арены 2 на 2.
646,Рейтинг 2200
648,Убейте классическую версию Ониксии 60-го уровня.
649,"""Драконий язык для чайников"""
650,Ковка Кель'Серрара
651,Славная победа Альянса
652,Ошейник Эсхандара
653,Заплечный мешок из шкуры Ониксии
654,Победа Орды
655,Подходящая тетива
656,Смертоносный
657,Кольцо обета
658,Обломок чешуи
659,Вис'каг Кровопускатель
660,Древний краеугольный гримуар
661,Пелерина Сапфирона
663,"Добейтесь того, чтобы вас превозносил Кирин-Тор."
664,Превознесение в Кирин-Торе
666,Наденьте 25 уникальных гербовых накидок.
667,Гербовая накидка Защитника
668,Алдорская гербовая накидка
669,Боевая гербовая накидка Осквернителей
670,Гербовая накидка рыцаря крови
671,Гербовая накидка Серебряного Рассвета
672,Гербовая накидка Защитника
673,Гербовая накидка Расколотого Солнца
674,Траллмарская гербовая накидка
675,Гербовая накидка Транквиллиона
676,Боевая гербовая накидка Песни Войны
677,Гербовая накидка клана Северного Волка
678,Гербовая накидка Оплота Чести
679,Накидка рыцаря
680,Гербовая накидка Нижнего Города
681,Гербовая накидка Огри'ла
682,Гербовая накидка рядового
683,Гербовая накидка Ша'тар
684,Гербовая накидка Стражи Небес
685,Араторская боевая гербовая накидка
686,Гербовая накидка Тайной магии
687,Спореггарская гербовая накидка
688,Гербовая накидка каменного стража
689,Гербовая накидка Льда
690,Гербовая накидка Природы
691,Гербовая накидка Провидцев
692,Гербовая накидка Хранителей Времени
693,Гербовая накидка Штормграда
694,Боевая гербовая накидка Грозовой Вершины
695,Гербовая накидка пламени
696,Куренайская гербовая накидка
697,Гербовая накидка летних небес
698,Гербовая накидка Гнева
699,Гербовая накидка Иллидари
700,Гильдейская гербовая накидка
701,Гербовая накидка Консорциума
702,Гербовая накидка победителя конкурса
703,Гербовая накидка Алого ордена
704,Гербовая накидка Кенарийской экспедиции
705,Гербовая накидка грубой силы
706,Гербовая накидка исследователя
707,Зеленая трофейная гербовая накидка Иллидари
708,Гербовая накидка маг'харов
709,Гербовая накидка Хранителя мудрости
710,Гербовая накидка Серебряного Авангарда
711,Гербовая накидка Черного Клинка
712,Гербовая накидка Драконьего Союза
713,Гербовая накидка Кирин-Тора
714,Гербовая накидка гневного гладиатора
715,Гербовая накидка летнего пламени
716,Гербовая накидка Бездны
717,Гильдейская гербовая накидка славы
718,Боевая гербовая накидка Среброкрылых
719,Гербовая накидка Светоносного
720,Гербовая накидка Длани
721,Гербовая накидка неумолимого гладиатора
722,Гербовая накидка участника соревнований
723,Гербовая накидка разведчика
724,Гербовая накидка разгневанного гладиатора
725,Гербовая накидка гениальности
726,Гербовая накидка картеля Трюмных Вод
727,Гербовая накидка завоевания (Орда)
728,Гербовая накидка Служителей Земли
729,Гербовая накидка клана Громового Молота
730,Гербовая накидка Серебряного Союза
731,Гербовая накидка Похитителей Солнца
732,Гербовая накидка рыцаря Серебряного Авангарда
733,Гербовая накидка Луносвета
734,Сен'джинская гербовая накидка
735,Гербовая накидка Подгорода
736,Гербовая накидка Громового Утеса
737,Дарнасская гербовая накидка
738,Экзодарская гербовая накидка
739,Гномреганская гербовая накидка
740,Стальгорнская гербовая накидка
741,Штормградская гербовая накидка
742,Гербовая накидка завоевания (Альянс)
743,Гербовая накидка батальона Адского Крика
744,Гербовая накидка Гилнеаса
745,Оргриммарская гербовая накидка
746,Гербовая накидка целеустремленности
747,Гербовая накидка клана Драконьей Пасти
748,Гербовая накидка Теразан
749,Гербовая накидка Стражей Хиджала
750,Гербовая накидка рамкахенов
751,Гербовая накидка защитников Тол Барада
752,Гербовая накидка Кром'гара
753,Гильдейская гербовая накидка признания
755,"Первый персонаж на сервере, повысивший значение навыка рыбной ловли до 450."
756,Довести навык до 450
758,Выполнено заданий
759,Ежедневные задания
760,Всего заданий
762,Убито существ
763,Животные
764,Элементаль
765,Гуманоид
766,Механизм
767,Нежить
768,Неопределенный
769,Тотемы
770,Демоны
771,Дракон
772,Великан
774,Убито животных
775,Убито животных
777,Смерти от изнеможения
778,Смерти от изнеможения
780,Найдите персонажей перечисленных классов и рас и бросьте горсть розовых лепестков в каждого из них.
781,Тролль-разбойник
782,Орк-рыцарь смерти
783,Ночной эльф-жрец
784,Орк-шаман
785,Таурен-друид
786,Нежить-воин
787,Гном-чернокнижник
788,Человек-рыцарь смерти
789,Эльф крови – маг
790,Дворф-охотник
791,Дреней-паладин
793,Хранитель мудрости Запределья
794,Тень Предателя
795,
796,На пиках скал
797,В Пустоту
798,Тайны топи
799,
800,Террор в Тероккаре
802,Наивысший уровень навыка в кожевничестве
803,Кожевничество
805,Отменено заданий
806,Отменено заданий
808,Бои на арене Острогорья
809,Бои на арене Острогорья
811,Убейте Чарлгу Остробок.
812,Чарлга Остробок
813,Нечестивый союз
814,Отмщение грядет!
815,Хозяйка Лабиринтов
817,Убейте Амненнара Хладовея.
820,Амненнар Хладовей
822,Убейте Аркедаса.
823,Аркедас
824,Платиновые диски
825,Найти самоцветы и источник энергии
826,Восстановление ожерелья
828,Убейте Вождя Укорза Песчаного Черепа.
829,Вождь Укорз Песчаный Череп
831,Убейте Принцессу Терадрас.
832,Принцесса Терадрас
833,Яблочко от яблоньки...
834,Яблочко от яблоньки...
836,Победы в Круге Испытаний
837,Победы в Круге Испытаний
839,"Убийства Синигосы (Аметистовая крепость, героич.)"
840,Синигоса
842,"Получите верховое животное Хмельного фестиваля или превратите в него свое средство передвижения, используя пивные дрожжи."
843,
844,Кодо Хмельного фестиваля
845,
846,Баран Хмельного фестиваля
847,
848,
849,Стремительный баран Хмельного фестиваля
850,Большой кодо Хмельного фестиваля
852,Смерти от Вандара Грозовой Вершины
853,Смертей от Вандара Грозовой Вершины
855,Киньте снежок в Мурадина Бронзоборода во время празднования Зимнего Покрова.
856,
857,
858,
860,Выудите 250 предметов.
861,Поймать 250 рыбок
863,Заработайте указанные ниже достижения в подземельях The Burning Crusade в героическом режиме.
864,"Механар, героический режим"
865,"Ботаника, героический режим"
866,"Терраса Магистров, героический режим"
867,"Аукенайские гробницы, героический режим"
868,"Гробницы маны, героический режим"
869,"Разрушенные залы, героический режим"
870,"Аркатрац, героический режим"
871,"Бастионы Адского Пламени, героический режим"
872,"Открытие Темного портала, героический режим"
873,"Паровое подземелье, героический режим"
874,"Темный лабиринт, героический режим"
875,"Кузня Крови, героический режим"
876,"Узилище, героический режим"
877,"Нижетопь, героический режим"
878,"Побег из Дарнхольда, героический режим"
879,"Сетеккские залы, героический режим"
881,Выиграйте сражение в низине Арати со счетом 1600 к 0.
882,Победа в низине Арати всухую
884,Посещенные рейды на 25 игроков
885,Пройдено подземелий для 25 игроков
887,Победите Ониксию в рейде на 10 игроков.
888,Ониксия
890,Победите Ониксию в рейде на 25 игроков.
891,Ониксия
893,"Кол-во золота, потраченного на почту"
894,"Кол-во золота, потраченного на почту"
896,Убейте боссов Азжол-Неруба в героическом режиме.
897,Крик'тир Хранитель Врат
898,Хадронокс
899,Ануб'арак
901,Убейте боссов в Чертогах Камня.
902,Дева Скорби
903,Кристаллус
904,Сьоннир Литейщик
905,Трибунал Веков
910,
911,Бет'тилак
912,Бет'тилак
914,Одержите 30 почетных побед за одно сражение на любом поле боя.
915,30 почетных побед в Ущелье Песни Войны
916,30 почетных побед в Низине Арати
917,30 почетных побед на Оке Бури
918,30 почетных побед в Альтеракской долине
919,30 hks in ioc
921,Кол-во пройденных магических порталов
922,Портал в Даларан
923,Портал в Экзодар
924,Портал в Шаттрат
925,Портал в Стальгорн
926,Портал в Луносвет
927,Портал в Каменор
928,Портал в Штормград
929,Портал в Терамор
930,Портал в Громовой Утес
931,Портал в Подгород
932,Портал в Дарнас
933,Портал в Шаттрат
934,Портал в Оргриммар
936,Убейте вождя Каргата Острорука в героическом режиме.
937,Узник цитадели
938,Испытание наару: милосердие
939,Вождь Каргат Острорук
940,Узник цитадели
942,Достигните 40-го уровня.
943,Достигните 40-го уровня
945,Бои в Круге Испытаний
946,Бои в Круге Испытаний
948,Соберите 50 монет наследия.
949,Собрать 50 монет наследия
951,Убейте Сапфириона в Наксрамаcе в рейде на 25 игроков.
952,Сапфирон
954,Убейте Кел'Тузада в Наксрамаcе в рейде на 25 игроков.
955,Кел'Тузад
957,Убейте Омора Неодолимого.
958,Омор Неодолимый
959,Ослабить оборону валов
960,Ослабить оборону валов
962,Убейте Кели'дана Разрушителя.
963,Кели'дан Разрушитель
965,Убийства Ануб'арака (Азжол-Неруб)
966,Ануб'арак
968,Убийства Пророка Тарон'джа (Крепость Драк'Тарон)
969,Пророк Тарон'джа
970,Пророк Тарон'джа
971,Пророк Тарон'джа
973,Почетных побед на поле боя
983,Почетных побед на арене
986,
990,Нанесите 300000 единиц урона или восполните 300000 единиц здоровья лечением в течение одного сражения на поле боя. Объектом исцеления или нанесения урона должен быть игрок.
991,Нанесите 300 000 ед. урона на Оке Бури
992,Нанесите более 300 000 ед. урона в Альтеракской долине
993,Восполните 300 000 ед. здоровья в Альтеракской долине
994,Восполните 300 000 ед. здоровья на Оке Бури
995,Восполните 300 000 ед. здоровья в Низине Арати
996,Восполните 300 000 ед. здоровья в Ущелье Песни Войны
997,Нанесите 300 000 ед. урона в ущелье Песни Войны
998,Нанесите 300 000 ед. урона в низине Арати
999,Нанесите 300 000 ед. урона на Береге Древних
1000,Восполните 300 000 ед. здоровья на Острове Завоеваний
1001,Нанесите 300 000 ед. урона на Острове Завоеваний
1002,Восполните 300 000 ед. здоровья на Береге Древних
1003,Восполните 300 000 ед. здоровья в Двух Пиках
1004,Восполните 300 000 ед. здоровья в Битве за Гилнеас
1005,Нанесите более 300 000 ед. урона в Двух Пиках
1006,Нанесите более 300 000 ед. урона в Битве за Гилнеас
1008,"Заслужите звание ""Маршал""."
1009,Маршал
1011,Убейте боссов в Чертогах Молний.
1012,Генерал Бьярнгрим
1013,Ионар
1014,Локен
1015,Волхан
1017,Выполните 1000 заданий.
1018,
1020,"Владелец Морозца, спутника из коллекционного издания Wrath of the Lich King."
1021,Ошейник Морозца
1022,Морозец
1024,Убейте 50 вражеских персонажей в любом из главных городов вашей фракции.
1025,Оргриммар
1026,Вершина Охотников
1027,Ворота Пастыря
1028,Громовой Утес
1029,Вершина Духов
1030,Пруды Видений
1031,Подгород
1032,Вершина Старейшин
1033,Луносвет
1035,Убейте экзарха Маладаара.
1036,Аукиндон...
1037,Все будет в порядке
1038,Экзарх Маладаар
1040,Убейте Зыбуна в героическом режиме.
1041,Зыбун
1043,"Гордый владелец большого медведя Blizzard, полученного на BlizzCon 2008."
