ID,Description_lang
13459,Gefürchteter Gladiator
13460,Düsterer Gladiator
13461,Saison 1 von Battle for Azeroth
13462,Saison 2 von Battle for Azeroth
13463,Düstere Elite
13464,Schreckenselite
13465,Mechagontüfteleien
13486,Versiegeltes tückisches Geschenk
13487,Geöffnetes tückisches Geschenk
13488,Der große Stylecheck Saison 4
13489,Der große Stylecheck Saison 2
13490,Der große Stylecheck Saison 1
13491,"Kalibrierung: 0,75 Tempo : 0,25 Vielseitigkeit"
13492,Der große Stylecheck Saison 3
13493,Berüchtigter Herausforderer
13494,Berüchtigter Kämpfer
13495,Berüchtigter Duellant
13496,Berüchtigte Elite
13497,Berüchtigter Gladiator
13498,Berüchtigter Rivale
13499,Reittierausrüstung
13500,Machtvereinigung
13501,Rote Lochkarte
13502,Gelbe Lochkarte
13503,Blaue Lochkarte
13504,Arkanes Reagenz
13505,Perlenverziert
13506,Saison 3 von Battle for Azeroth
13507,Benthisch
13508,Saison 4 von Battle for Azeroth
13509,"Relikt des Schwarzen Imperiums, Stufe 1"
13510,"Relikt des Schwarzen Imperiums, Stufe 2"
13511,"Relikt des Schwarzen Imperiums, Stufe 3"
13512,"Relikt des Schwarzen Imperiums, Stufe 4"
13513,25 Verderbnis
13516,5 Verderbnis
13517,10 Verderbnis
13518,15 Verderbnis
13519,20 Verderbnis
13520,30 Verderbnis
13521,5-30 Verderbnis
13524,Rang 10
13525,Rang 11
13526,Rang 12
13527,Rang 13
13528,Rang 14
13529,Rang 15
13530,Verderbter Herausforderer
13531,Verderbter Kämpfer
13532,Verderbter Duellant
13533,Verderbte Elite
13534,Verderbter Gladiator
13535,Verderbter Rivale
13536,Verderbt
13538,Seelenchiffrierung
13543,des kritischen Handwerkers
13544,des meisterhaften Handwerkers
13545,des schnellen Handwerkers
13546,des vielseitigen Handwerkers
13547,des Wildtiertöters
13549,Optionales Handwerksmaterial
13551,IV
13552,III
13553,II
13554,I
13555,Monstrositätenflickerei
13556,Konservatorium der Königin
13557,Katalysatorkapselverstärker
13558,Katalysatorkapsel
13559,Medium
13565,66 Verderbnis
13566,35 Verderbnis
13567,15 Verderbnis
13568,20 Verderbnis
13569,10 Verderbnis
13570,75 Verderbnis
13571,50 Verderbnis
13572,25 Verderbnis
13573,45 Verderbnis
13574,28 Verderbnis
13575,17 Verderbnis
13576,30 Verderbnis
13577,12 Verderbnis
13578,16 Verderbnis
13579,8 Verderbnis
13580,60 Verderbnis
13581,Aufgestiegenenhandwerk
13583,Mythen des Schlunds
13584,Gluthof
13585,Anima
13586,The Coldest of Fronts (DNT)
13587,Show them snow mercy! (DNT)
13588,A Triple Threat (DNT)
13589,"It's like double trouble, but better! (DNT)"
13590,Kampagne
13591,Ruhm
13592,Konservatorium der Königin
13593,Prestige
13594,Monstrositätenflickerei
13595,Einigkeit
13596,Reisenetzwerk
13597,Ätherisch
13599,Bedächtiges Nachsinnen
13600,Zwillinge der Sonnenpriesterin
13601,"X'anshi, Rückkehr von Erzbischof Benedictus"
13602,Ewige Anrufung der Leere
13603,Schattenflammenprisma
13604,Schmerzbrechender Psalm
13605,Klarheit der Gedanken
13606,Kuss des Todes
13607,Kristalline Reflexion
13608,Harmonischer Apparat
13609,Der Bußfertige
13610,Kauterisierende Schatten
13611,Blitzkonzentration
13612,Göttliches Abbild
13613,Sprung der Himmel
13614,Talbadars Strategie
13615,Eid des Druidenältesten
13616,Lycaras flüchtiger Blick
13617,Kreislauf aus Leben und Tod
13618,Trunk der tiefen Konzentration
13619,Oneths klare Vision
13620,Urzeitlicher Arkanpulsar
13621,Gleichgewicht aller Dinge
13622,Verwitterter Traumbinder
13623,Katzenaugenkuriosität
13624,Gelüst des Eliteraubtiers
13625,Band der Raserei
13626,Luffaversetzte Umarmung
13627,Stabiler Phantasmaköder
13628,Wille der natürlichen Ordnung
13629,Drittes Auge des Kerkermeisters
13630,Norgannons Klugheit
13631,Sephuz' Proklamation
13632,Urteilsspruch der Richterin
13633,Vitalitätsopfer
13634,Andenken an Ursocs Wut
13635,Schlundröcheln
13636,Echo von Eonar
13637,Vermächtnis des Schläfers
13638,Erinnerung an den Mutterbaum
13639,Die Lektion des Dunklen Titanen
13640,Üppige Infusion
13641,Vision des unendlichen Wachstums
13642,Auge der furchteinflößenden Symmetrie
13643,Tödliche Berührung
13644,Flinkgewisse Wickel
13645,Freude des Beschwörers
13646,Kiefers Himmelsgriff
13647,Kondensator des letzten Kaisers
13648,Xuens Schatz
13649,Jadezündung
13650,Himmlische Infusion
13651,Sturmbräus letztes Fass
13652,Shaohaos Macht
13653,Versengte Leidenschaften
13654,Träne des Morgens
13655,Yu'lons Flüstern
13656,Uralte Lehren des Klosters
13657,Umwölkter Fokus
13658,Flucht aus der Realität
13659,"Erhöht die Dauer von 'Antimagische Hülle', und jeglicher absorbierter Schaden heilt Euch."
13660,Kein Rang
13661,Umarmung des Todes
13662,Supervirus
13663,Mantel des sicheren Todes
13664,Gewissheit des Todes
13665,Rasendes Monstrum
13666,Reanimierter Schlurfer
13667,Blutschattens Herrschaft
13668,Vampiraura
13669,Blutrote Rune
13670,Bryndaors Macht
13671,Koltiras Gunst
13672,Wut des eisigen Champions
13673,Absoluter Nullpunkt
13674,Beißende Kälte
13675,Griff des Ewigwährenden
13676,Alptraum
13678,Segen des Sonnenkönigs
13679,Geschmolzener Himmelssturz
13680,Feuersturm
13681,Kreis des Beschwörers
13682,Grausiger Eiszapfen
13683,Dreieiniger Beschützer
13684,Beherrschung der Disziplinen
13685,Erweitertes Potenzial
13686,Eiskalte Winde
13687,Tuch der Kaltfront
13688,Eisbringer
13689,Gefrierbrand
13690,Sturmladung
13691,Arkane Harmonie
13692,Temporale Krümmung
13693,Arkanauslese
13694,Das Wahnsinnige Paragon
13695,Uthers Schutz
13696,Signet der Gequälten Könige
13697,Abendrot und Morgenrot
13698,Schockbarriere
13699,Das Richturteil des Magistrats
13700,"Schattenbrecher, der Sonnenaufgang"
13701,Infloreszenz des Sonnenbrunnens
13702,Graviertes Siegel des heiligen Rächers
13703,Zuflucht des Unermüdlichen Beschützers
13704,Bollwerk des Rechtschaffenen Zorns
13705,Herrschaft der Endlosen Könige
13706,Letztes Urteil
13707,Schwung des Frontkämpfers
13708,Kadenz von Fujieda
13709,Unnachgiebiger Inquisitor
13710,Todesmacher
13711,Wille des Brechers
13712,Unbeugsamer Wille
13713,Revanche
13714,Der Wall
13715,Sturm des Lichtbringers
13716,Donnerlord
13717,Maraads letzter Atemzug
13718,Letztes Urteil
13719,Tollkühner Verteidiger
13720,Außer Kontrolle
13721,Verformter Spiegel
13722,Schlachtenfürst
13723,Seismischer Nachhall
13724,Erinnerungsband der Ahnen
13725,Tiefenbebensteinstufen
13726,Helm der tiefen Elemente
13727,Ketten der Verheerung
13728,Geschmolzenes Band des feurigen Himmelsbrechers
13729,Fußpolster des elementaren Gleichgewichts
13730,Stulpen der Großen Zerschlagung
13731,Umhang des Windsprechers
13732,Schicksalswinde
13733,Vermächtnis der Frosthexe
13734,Wolfsknochen des Hexendoktors
13735,Urzeitliche Lavaauslöser
13736,Jonats Hüfttuch des Naturfokus
13737,Gezeitenbeinschützer des Geistwandlers
13738,Urzeitlicher Flutenkern
13739,Brustplatte der irdenen Harmonie
13740,Unfehlbares Strategem
13741,Der Scharfrichter
13742,Ausdauernder Schlag
13743,Band der wilden Berufung
13744,Nesingwarys Fallenstellerstiefel
13745,Maske der Seelenschmiedeglut
13746,Kettenweste des feigen Strategems
13747,Halsberge des Alphabefehls
13748,Kobrafußpolster des Flammenschürers
13749,"Qa'pla, Kriegsstulpen der Eredar"
13750,Treter des Rylakjägers
13751,Zielsicherheit der Adlerkralle
13752,Talisman der schnellenden Schüsse
13753,Schlangenpirscherband der Täuschung
13754,Handlappen der unablässigen Wacht
13755,Taktische Lauffeuerschlachtrüstung
13756,Tuch des Rylakjägers
13757,Injektoren für latentes Gift
13758,Knochenfragmente des Schlächters
13759,Wilfreds Siegel der überlegenen Beschwörung
13760,Schärpe von Endereth
13761,Relikt der dämonischen Synergie
13762,Geschmückte Roben des Dunklen Portals
13763,Azj'Aqirring der ewigen Agonie
13764,Sacrolashs Dunkelpantoffeln
13765,Gefütterte Wickel des bösartigen Zorns
13766,Umhang der zornerfüllten Verzehrung
13767,Visionen des implosiven Potenzials
13768,Schreckensruf des grimmigen Inquisitors
13769,Band des gehörnten Alptraums
13770,Brennende Wickel der Spinnenbedrohung
13771,Glutumhang der Azj'Aqir
13772,Wahnsinn der Azj'Aqir
13773,Glut der diabolischen Gewandung
13774,Beinwickel der Ymirjar
13775,Kollektive Qual
13776,Halbriesenermächtigung
13777,Dunkelblicksegen
13778,Gewand der dunkelsten Stunde
13779,Innere Dämonen
13780,Chaosfinger
13781,Unbeständiger Teufelskern
13782,Teufelsbombenschütze
13783,Medaillon der Finsterflamme
13784,Razelikhs Entweihung
13785,Wirbelnde Teufelsflammenpeitsche
13786,Versengte Seelenfesseln
13787,Winterborn
13789,Schnelligkeit
13790,Mal des Meisterassassinen
13791,Giftklingengurt
13792,Blutzahnkapuze
13793,Schattenstaubmedaillon
13794,Bestechender Halunke
13795,Blutbefleckte Verdammnisklingenhandschuhe
13796,Trainingsfesseln der Familie Zoldyck
13797,Notlösung des Dämmergängers
13798,Grünhauts Ruten
13799,List des Banditen
13800,Verborgene Donnerbüchse
13801,Endgültigkeit
13802,Akaaris Seelenfragment
13803,Die Verdorbenen
13804,Tödliche Schatten
13805,Kosmetisch
13806,Runen strömen über die Oberfläche der Rüstung.
13808,
13809,Schiftung des bezwungenen Verdammnislords
13810,Immerflamme
13811,Dauerhafte Aufwertung: Torghast
13812,Dauerhafte Aufwertung: Der Schlund
13813,Pfad des Aufstiegs
13815,Rang 1 von 7
13816,Rang 2 von 7
13817,Rang 3 von 7
13818,Rang 4 von 7
13819,Rang 5 von 7
13820,Rang 6 von 7
13821,Rang 7 von 7
13822,Aufwertungsgrad: 1/7
13823,Aufwertungsgrad: 2/7
13824,Aufwertungsgrad: 3/7
13825,Aufwertungsgrad: 4/7
13826,Aufwertungsgrad: 5/7
13827,Aufwertungsgrad: 6/7
13828,Aufwertungsgrad: 1/6
13829,Stygiahandwerk
13830,Korthianische Relikte
13831,Verbessert
13832,Raserei der Monstrosität
13833,Rasende Übertragung
13834,Endgültiges Urteil
13835,Unstillbarer Hunger
13836,Ruhm
13837,Sündhafte Woge
13838,Zorn der Natur
13839,Sündhafte Hysterie
13840,Harmonisches Echo
13841,Heuschreckenschwarm
13842,Tiefen des Todes
13843,Sündhafte Freuden
13844,Seelenaffinität
13845,Toxische Offensive
13846,Himmlische Geister
13847,Gehorsam
13848,Todesstachel
13849,Vorstoß des Todes
13850,Korthia
13851,Schallende Klarheit
13852,Splitter der Herrschaft
13853,Strahlende Glut
13854,Pflichtgebundener Hammer
13855,Blick der Agonie
13856,Schlundberührt
13857,Loderndes Gemetzel
13858,Blinder Glaube
13859,Ruhmrüstmeisterin
13860,Dämonischer Schwur
13861,Jahreszeiten der Fülle
13862,Bwonsamdis Pakt
13863,Schattenwort: Manipulation
13864,Schlundgebundene Schäkel des entfesselten Gladiators
13865,Verwünschungsschäkel des entfesselten Gladiators
13866,Großzügiges Gebräu
13867,Zersplitterte Elemente
13868,Samen des ungezügelten Wachsens
13869,Elementarverbunden
13870,Darbender Seelendetritus
13871,Splitter der Vernichtung
13872,Verrottendes Seelensäckchen
13873,Eingedämmte endlose Explosion
13874,Pakt der Seelenpirscher
13875,Tasche mit Munition
13876,Fragmente des Ältestengeweihs
13877,Beutel mit Klingenbruchstücken
13878,Ruf zu den Waffen
13879,Die verschlingende Kälte
13881,Faelinienharmonie
13882,Test 1 Override
13883,Test 2 Override
13884,Tobender Vortex der Vesperglocke
13885,Finstere Lehren
13886,Herz der Fae
13887,Harmonie der Sphären
13888,Bleicher Befehl
13889,Elysische Macht
13890,Göttliche Resonanz
13891,Unbezahlbar
13895,Kämpfer II
13896,Herausforderer II
13897,Rivale II
13898,Progenitormodul
13899,Chiffren der Ersten
13900,Benutzbar mit:
13901,Muster der Schattenlande für seltene (blaue) und bessere Rüstung.
13907,Erhaltend
13908,Schicksalhaft
13911,Saison 2 von Shadowlands
13914,Protoformsynthese
13915,Einigkeit
