ID,MapName_lang
736,Twilight Highlands Dragonmaw Phase
738,Schiff nach Vashj'ir (Orgrimmar -> Vashj'ir)
739,Vashj'ir Sub - Horde
740,Vashj'ir Sub - Alliance
741,Twilight Highlands Horde Transport
742,Vashj'ir Sub - Horde - Circling Abyssal Maw
743,Vashj'ir Sub - Alliance circling Abyssal Maw
746,Uldum Phase Oasis
747,"Transport: Tiefenheim, Kanonenboot"
748,Transport: Onyxia/Nefarian-Aufzug
749,Transport: Gilneas Moving Gunship
750,Transport: Gilneas Static Gunship
751,Redridge - Orc Bomb
752,Redridge - Bridge Phase One
753,Redridge - Bridge Phase Two
754,Thron der Vier Winde
755,Verlorene Stadt der Tol'vir
757,Baradinfestung
759,Uldum Phased Entrance
760,Twilight Highlands Phased Entrance
761,Die Schlacht um Gilneas
762,Zeppelin des Schattenhochlands 1
763,Zeppelin des Schattenhochlands 2
764,Uldum - Zerstörtes Lager
765,Angriffszeppelin der Krazzwerke
766,Transport: Gilneas Moving Gunship 02
767,Transport: Gilneas Moving Gunship 03
859,Zul'Gurub
860,Die Wandernde Insel
861,Geschmolzene Front
870,Pandaria
930,Ein Finsterer Ort
938,Endzeit
939,Brunnen der Ewigkeit
940,Stunde des Zwielichts
951,Der Nexus (Legendäre Waffe)
959,Shado-Pan-Kloster
960,Tempel der Jadeschlange
961,Brauerei Sturmbräu
962,Tor der Untergehenden Sonne
967,Drachenseele
968,Gewertetes Auge des Sturms
971,Jade Forest Alliance Hub Phase
972,Jade Forest Battlefield Phase
974,Dunkelmond-Jahrmarkt
975,Turtle Ship Phase 01
976,Turtle Ship Phase 02
977,Kampf mit Todesschwinge am Mahlstrom
980,Arena der Tol'vir
994,Mogu'shanpalast
995,Die Tiefen [UNUSED]
996,Terrasse des Endlosen Frühlings
998,Tempel von Katmogu
999,Theramores Sturz (H)
1000,Theramores Sturz (A)
1001,Die Scharlachroten Hallen
1004,Das Scharlachrote Kloster
1005,Ein Sturm braut sich zusammen
1007,Scholomance
1008,Mogu'shangewölbe
1009,Herz der Angst
1010,CTF3
1011,Belagerung des Niuzaotempels
1014,Gipfel der Ruhe
1019,Ruinen von Theramore
1024,Grünstein
1028,(UNUSED) Szenario: Moguruinen
1029,(UNUSED) Szenario: Mogukrypta
1030,Gruft der Vergessenen Könige
1031,Arena der Auslöschung
1032,Haustierkampf - Jadewald
1035,Tempel von Katmogu
1043,Shlae'gararena
1048,Unga Ingu
1049,(UNUSED) Szenario: Tempel des Schwarzen Ochsen
1050,Angriff auf Zan'vess
1051,Braumondfest
1060,Level Design Land - Dev Only
1061,Tägliche Quests: Horde am Strand
1062,Tägliche Quests: Allianz am Strand
1064,Mogu Island Daily Area
1066,"Kanonenboot von Sturmwind, Startgebiet Pandaria"
1074,Luftschiff aus Orgrimmar Pandaria Start
1075,Theramores Sturz Phase
1076,Jadewald Startgebiet Horde
1095,Ein Dolch im Dunkel
1098,Thron des Donners
1099,Szenario: Seeschlacht
1101,Verteidigung des Bierhauses
1102,Herrschaftsfeste
1103,Löwenlandung
1104,Ein wenig Geduld
1105,Tiefenwindschlucht (klassisch)
1106,Szenario: Jaina in Dalaran
1107,Schreckensnarbe
1112,Jagd auf die Schwarze Ernte
1113,Transport: Dunkelmond-Karussel
1116,Draenor
1120,Hordeknotenpunkt für den Donnerkönig
1121,Allianzknotenpunkt für den Donnerkönig
1122,Stadtbelagerung - Moguinselfortschrittszenario
1123,Blitzschmiede - Moguinselfortschrittszenario
1124,Werft - Moguinselfortschrittszenario
1125,Allianzknotenpunkt - Moguinselfortschrittszenario
1126,Moguinselfortschrittsereignisse
1127,Letztes Tor - Moguinselfortschrittszenario
1128,Moguinselereignisse - Hordebasis
1129,Moguinselereignisse - Allianzbasis
1130,Blutroter Schnee
1131,Geheimnisse des Flammenschlunds
1132,Transport: Der Luftsack (Shlae'gararena)
1133,Transport: Zandalarischiff (Moguinsel)
1134,Der Tigergipfel
1135,Prall Gefüllte Kammer
1136,Schlacht um Orgrimmar
1144,Das dunkle Herz Pandarias
1148,Feuerprobe
1152,FW Horde Garrison Level 1
1153,FW Horde Garrison Level 3
1154,FW Horde Garrison Level 4
1155,Burg Stromgarde
1157,Halbhügelszenario
1158,SMV Alliance Garrison Level 1
1159,SMV Alliance Garrison Level 3
1160,SMV Alliance Garrison Level 4
1161,Turnier der Erhabenen
1166,Small Battleground A
1168,The Purge Of Grommar - Scenario
1169,Small Battleground B
1170,Shado-Pan-Kraftprobe
1171,Small Battleground D
1172,Transport: Schlacht um Orgrimmar (Allianz)
1173,Transport: Schlacht um Orgrimmar (Horde)
1175,Blutschlägermine
1176,Schattenmondgrabstätte
1179,Helden von Warcraft
1181,PattyMack Test Garrison Bldg Map
1182,Auchindoun
1187,GOR Alliance Garrison Level 1
1188,GOR Alliance Garrison Level 2
1189,GOR Alliance Garrison Level 3
1190,Phase der Verwüsteten Lande
1191,Ashran
1192,Transport: Gorgrond Train
1195,Eisendocks
1200,Szenario: Knochenstadt
1203,Frostfire Finale Scenario
1205,Schwarzfelsgießerei
1207,Die Schlacht um Shattrath
1208,Grimmgleisdepot
1209,Himmelsnadel
1212,Garrison - Alliance - Blacksmith 3
1213,Garrison - Alliance - Alchemy 1
1214,Garrison - Alliance - Enchanting 3
1215,Garrison - Alliance - Engineering 3
1216,Garrison - Alliance - Farm1
1217,Garrison - Alliance - Inscription 1
1218,Garrison - Alliance - Jewelcrafting 1
1219,Garrison - Alliance - Leatherworking 1
1220,Die Verheerten Inseln
1221,Garrison - Alliance Mine 1
1222,Garrison - Alliance Mine 2
1223,Garrison - Alliance Mine 3
1224,Garrison - Alliance Stable 1
1225,Garrison - Alliance Stable 2
1226,Garrison - Alliance Stable 3
1227,Garrison - Alliance - Tailoring 3
1228,Hochfels
1229,Garrison - Alliance - Inn 1
1230,Garrison - Alliance - Barn 1
1231,Transport: Wavemurder Barge
1232,GOR Horde Garrison Level 0
1233,GOR Horde Garrison Level 3
1234,TAL Alliance Garrison Level 0
1235,TAL Alliance Garrison Level 3
1236,TAL Horde Garrison Level 0
1237,TAL Horde Garrison Level 3
1238,SOA Alliance Garrison Level 0
1239,SOA Alliance Garrison Level 3
1240,SOA Horde Garrison Level 0
1241,SOA Horde Garrison Level 3
1242,NAG Alliance Garrison Level 0
1243,NAG Alliance Garrison Level 3
1244,NAG Horde Garrison Level 0
1245,NAG Horde Garrison Level 3
1247,Garrison - Alliance - Armory 1
1248,Garrison - Alliance - Barracks 1
1249,Garrison - Alliance - Engineering 1
1250,Alliance - Garrison - Herb Garden 1 (UNUSED)
1251,Alliance - Garrison - Inn 1 DONT USE
1252,Garrison - Alliance - Lumbermill 1
1253,Garrison - Alliance - Mage Tower 1
1254,Garrison - Alliance - Sparring Arena 1
1255,Garrison - Alliance - Salvage Yard 1
1256,Garrison - Alliance - StoreHouse 1
1257,Garrison - Alliance - Trading Post 1
1258,Garrison - Alliance - Tailoring 1
1259,Garrison - Alliance - Enchanting 1
1260,Garrison - Alliance - Blacksmith 1
1261,Garrison - Alliance - Plot Small
1262,Garrison - Allilance - Plot Medium
1263,Garrison - Alliance - Plot Large
1264,Propland - Dev Only
1265,Tanaan Jungle Intro
1266,Szenario: Zirkel des Blutes
1268,Teron'gors Konfrontation
1270,Development Land 3
1273,Nagrand - Garrison Camp - Stable2
1277,Verteidigung von Karabor
1278,Garrison - Horde - Barracks 1
1279,Der Immergrüne Flor
1280,Süderstade vs. Tarrens Mühle
1281,Garrison - Horde - Alchemy 1
1282,Garrison - Horde - Armory 1
1283,Garrison - Horde - Barn 1
1284,Garrison - Horde - Blacksmith 1
1285,Garrison - Horde - Enchanting 1
1286,Garrison - Horde - Engineering 1
1287,Garrison - Horde - Inn 1
1288,Garrison - Horde - Inscription 1
1289,Garrison - Horde - Jewelcrafting 1
1290,Garrison - Horde - Leatherworking 1
1291,Garrison - Horde - Lumbermill 1
1292,Garrison - Horde - Mage Tower 1
1293,Garrison - Horde - Mine 1
1294,Garrison - Horde - Pet Stable 1
1295,Garrison - Horde - Salvage Yard 1
1296,Garrison - Horde - Sparring Arena 1
1297,Garrison - Horde - Stable 1
1298,Garrison - Horde Storehouse 1
1299,Garrison - Horde - Tailoring 1
1300,Garrison - Horde - Trading Post 1
1301,Garrison - Horde - Workshop 1
1302,Garrison - Alliance - Workshop 1
1303,Garrison - Horde - Farm1
1304,Garrison - Horde - Plot Large
1305,Garrison - Horde - Plot Medium
1306,Garrison - Horde - Plot Small
1307,Tanaan Jungle Intro - Forge Phase
1308,Garrison - Horde - Fishing 1
1309,Garrison - Alliance - Fishing 1
1310,Expansion 5 QA Model Map
1311,Outdoor Garrison - Arena - Horde (NEEDS WMO)
1312,Outdoor Garrison - Arena - Alliance (NEEDS WMO)
1313,Outdoor Garrison - Lumber Mill - Alliance
1314,Outdoor Garrison - Lumber Mill - Horde
1315,Outdoor Garrison - Armory - Horde
1316,Outdoor Garrison - Armory - Alliance
1317,Outdoor Garrison - Mage Tower - Horde
1318,Outdoor Garrison - Mage Tower - Alliance
1319,Outdoor Garrison - Stables - Horde
1320,Outdoor Garrison - Stables - Alliance
1321,Outdoor Garrison - Workshop - Horde
1322,Outdoor Garrison - Workshop - Alliance
1323,Outdoor Garrison - Inn - Horde
1324,Outdoor Garrison - Inn - Alliance
1325,Outdoor Garrison - Tradiing Post 1 - Horde
1326,Outdoor Garrison - Tradiing Post - Alliance
1327,"Outdoor Garrison - Construction Plot, Medium - Horde"
1328,"Outdoor Garrison - Construction Plot, Medium - Alliance"
1329,Szenario: Grommashar
1330,FW Horde Garrison Level 2
1331,SMV Alliance Garrison Level 2
1332,Garrison - Horde - Barracks 2
1333,Garrison - Horde - Armory 2
1334,Garrison - Horde - Barn 2
1335,Garrison - Horde - Inn 2
1336,Garrison - Horde - Lumbermill 2
1337,Garrison - Horde - Mage Tower 2
1338,Garrison - Horde - Pet Stable 2
1339,Garrison - Horde - Stable 2
1340,Garrison - Horde - Trading Post 2
1341,Garrison - Horde - Workshop 2
1342,Garrison - Horde - Barracks 3
1343,Garrison - Horde - Armory 3
1344,Garrison - Horde - Barn 3
1345,Garrison - Horde - Inn 3
1346,Garrison - Horde - Mage Tower 3
1347,Garrison - Horde - Pet Stable 3
1348,Garrison - Horde - Stable 3
1349,Garrison - Horde - Trading Post 3
1350,Garrison - Horde - Workshop 3
1351,Garrison - Alliance - Large - Construction
1352,Garrison - Alliance - Medium - Construction
1353,Garrison - Horde - Large - Construction
1354,Garrison - Horde - Medium - Construction
1358,Obere Schwarzfelsspitze
1361,Garrison - Alliance - Mage Tower 2
1362,Garrison - Alliance - Mage Tower 3
1363,Garrison - Horde - Mine 2
1364,Garrison - Horde - Mine 3
1367,Garrison - Alliance - Workshop 2
1368,Garrison - Alliance - Workshop 3
1369,Garrison - Alliance - Lumbermill 2
1370,Garrison - Alliance - Lumbermill 3
1371,Garrison - Horde - Small - Construction
1372,Garrison - Alliance - Small - Construction
1374,Auchindounquest
1375,Garrison - Alliance - Alchemy 2
1376,Garrison - Alliance - Alchemy 3
1377,Garrison - Alliance - Blacksmith 2
1378,Garrison - Alliance - Enchanting 2
1379,Garrison - Alliance - Engineering 2
1380,Garrison - Alliance - Inscription 2
1381,Garrison - Alliance - Inscription 3
1382,Garrison - Alliance - Jewelcrafting 2
1383,Garrison - Alliance - Jewelcrafting 3
1384,Garrison - Alliance - Leatherworking 2
1385,Garrison - Alliance - Leatherworking 3
1386,Garrison - Alliance - Tailoring 2
1387,Garrison - Alliance - StoreHouse 2
1388,Garrison - Alliance - StoreHouse 3
1389,Garrison - Horde Storehouse 2
1390,Garrison - Horde Storehouse 3
1391,Garrison - Alliance - Salvage Yard 2
1392,Garrison - Alliance - Salvage Yard 3
1393,Garrison - Horde - Lumbermill 3
1394,Garrison - Alliance - Sparring Arena 2
1395,Garrison - Alliance - Sparring Arena 3
1396,Garrison - Alliance - Trading Post 2
1397,Garrison - Alliance - Trading Post 3
1398,Garrison - Alliance - Barn 2
1399,Garrison - Alliance - Barn 3
1400,Garrison - Alliance - Inn 2
1401,Garrison - Alliance - Inn 3
1402,Gorgrondfinale
1403,Garrison - Alliance - Barracks 2
1404,Garrison - Alliance - Barracks 3
1405,Garrison - Alliance - Armory 2
1406,Garrison - Alliance - Armory 3
1407,zzzOld
1409,Garrison - Horde - Sparring Arena 2
1410,Garrison - Horde - Sparring Arena 3
1411,Garrison - Horde - Alchemy 2
1412,Garrison - Horde - Alchemy 3
1413,Garrison - Horde - Blacksmith 2
1414,Garrison - Horde - Blacksmith 3
1415,Garrison - Horde - Enchanting 2
1416,Garrison - Horde - Enchanting 3
1417,Garrison - Horde - Inscription 2
1418,Garrison - Horde - Inscription 3
1419,Garrison - Horde - Leatherworking 2
1420,Garrison - Horde - Leatherworking 3
1421,Garrison - Horde - Jewelcrafting 2
1422,Garrison - Horde - Jewelcrafting 3
1423,Garrison - Horde - Tailoring 2
1424,Garrison - Horde - Tailoring 3
1425,Garrison - Horde - Salvage Yard 2
1426,Garrison - Horde - Salvage Yard 3
1427,PattyMack Test Garrison Bld Map2
1429,Garrison - Horde - Engineering 2
1430,Garrison - Horde - Engineering 3
1431,Das Kolosseum
1432,Garrison - Horde - Fishing 2
1433,Garrison - Horde - Fishing 3
1434,Garrison - Alliance - Fishing 2
1435,Garrison - Alliance - Fishing 3
1437,Garrison - Alliance - Pet Stable 1
1438,Garrison - Alliance - Pet Stable 2
1439,Garrison - Alliance - Pet Stable 3
1440,Garrison - Alliance - Infirmary 1
1441,Garrison - Alliance - Infirmary 2
1442,Garrison - Alliance - Infirmary 3
1446,"Outdoor Garrison - Construction Plot, Large - Alliance"
1447,"Outdoor Garrison - Construction Plot, Large - Horde"
1448,Höllenfeuerzitadelle
1451,Tanaan Legion Test
1453,Die Geißel von Nordhain
1454,Verheerte Küste (old - delete)
1455,Rand der Realität
1456,Das Auge Azsharas
1457,Test Dungeon
1458,Neltharions Hort
1459,Transporter: Eisenberg
1460,Szenario: Verheerte Küste
1461,Szenario: Azsuna
1462,Illidans Fels
1463,Außenbereich Helheim
1464,Tanaandschungel
1465,Tanaan Jungle - No Hubs Phase
1466,Finsterherzdickicht
1468,Warden Prison DH Quests
1469,Das Herz von Azeroth
1470,Dungeon von Legion
1471,Dungeon Test Map 1466
1473,Garnison - Allianz - Werft
1474,Garnison - Horde - Werft
1475,Der Schlund von Nashal
1476,Transport: Der Schlund von Nashal
1477,Hallen der Tapferkeit
1478,Tempel von Elune
1479,Himmelsfeste
1480,Eiskronenzitadelle
1481,Mardum
1482,Garnisonswerft - U-Boot - Allianz
1483,Garnisonswerft - Zerstörer - Allianz
1484,Garnisonswerft - Truppentransporter
1485,Garnisonswerft - Schlachtschiff - Allianz
1486,Garnisonswerft - Träger - Horde
1487,Garnisonswerft - U-Boot - Horde
1488,Garnisonswerft - Zerstörer - Horde
1489,Niskara
1492,Der Seelenschlund
1493,Verlies der Wächterinnen
1494,Violette Festung
1495,Schildruhinsel
1496,Garnisonswerft - Träger - Allianz
1497,Garnisonswerft - Schlachtschiff - Horde
1498,Teufelsseelenbastion
1499,oldArtifact - Warrior Fury Acquisition
1500,Verheerte Küste
1501,Rabenwehr
1502,Dalarans Schattenseite
1503,Tiefenheim
1504,Arena der Rabenwehr
1505,Arena von Nagrand
1509,Bloodtotem Cavern - Fel Phase
1510,Bloodtotem Cavern - Tauren Phase
1511,Wellenskornhafen
1512,Netherlichttempel
1513,Halle des Wächters
1514,Die Wandernde Insel
1515,Hulns Krieg
1516,Der Arkus
1517,Vorszenario - Sturmheim: Windläufer
1518,Vorszenario - Sturmheim: Himmelsfeuer
1519,Die Teufelshammer
1520,Der Smaragdgrüne Alptraum
1522,Schreckensnarbe
1523,Szenario: Verteidigung der Teufelshammer
1526,Tempel des Weißen Tigers
1527,Hochbergszenario
1528,Himmelswall
1529,Karazhan
1530,Die Nachtfestung
1532,High Mountain Mesa Scenario
1533,Katakomben von Karazhan
1534,Mondlichtung
1535,Mondlichtung
1536,Ursocs Höhle
1537,zzOLD - Boost Experience
1538,test
1539,Tirisfal
1540,Smaragdgrüner Traumpfad
1541,Terrasse des Endlosen Frühlings
1544,Sturm auf die Violette Festung
1545,Azsuna
1547,Artifact - Combat - Acquisition Ship
1549,Tech Test - Seamless World Transition A
1550,Tech Test - Seamless World Transition B
1552,Ashamanes Sturz
1553,Dämmerndes Riff
1554,7.0 Boost Experience - Alliance
1555,zzOLD - Transport: Boost Experience - Alliance Gunship
1556,zzOLD - Transport: Boost Experience - Horde Gunship
1557,7.0 Boost Experience - Horde
1559,7.0 Transport: Boost Experience - Horde Gunship
1560,7.0 Transport: Boost Experience - Alliance Gunship
1561,Tech Test - Cosmetic Parent Performance
1571,Hof der Sterne
1572,Der Mahlstrom
1579,Ulduar
1580,Der Mahlstrom
1582,Delete
1583,Nexuskammer
1584,Julien Test Land
1586,Angriff auf Sturmwind
1588,Dev Map - A - Jared Coulston
1589,Dev Map - B - Nathaniel Chapman
1590,Dev Map - C - Julien Tremblay
1591,Dev Map - D - PotT
1592,Dev Map - E
1593,Dev Map - F
1594,Das RIESENFLÖZ!!
1599,Nordrassil
1600,Thron der Gezeiten
1602,Artifact - The Vortex Pinnacle - Shaman Order Hall
1603,Throne of the Tides Scenario(DELETE)
1604,Artifact - Order Campaign - Portal World Niskara
1605,Firelands_Artifact
1607,Artifact - Acquisition - Subtlety
1608,Quest: Krieg der Ahnen (Hyjal)
1609,Tempel der Stürme
1610,Artefaktszenario (Legion): Ruhe
1611,Death Knight Campaign - Light's Hope Chapel
1612,Die Ruinen von Falanaar
1616,Faronaar
1617,Todesritterkampagne - Unterstadt
1618,Todesritterkampagne - Das Scharlachrote Kloster
1620,Artefakt - Sturmwind
1621,Der Schwarze Tempel - Legion
1622,Szenario: Telogrusriss
1623,Magierkampagne - Das Oculus
1624,Schlacht um die Exodar
1625,Prüfung der Schlange
1626,Suramarszenario: Der Zusammenbruch
1627,DH-Szenario: Teufelshammer
1628,Transport: Schlachtschiff der Allianz
1629,Netherlichttempel
1630,Tol Barad
1632,Suramarszenario: Der Arkus
1637,Transport: Alliance Ship PhaseableMO
1638,Transport: Horde Ship PhaseableMO
1639,Transport: Kvaldir Ship PhaseableMO
1642,Zandalar
1643,Kul Tiras
1644,Plünderinsel
1645,Crescent Isle (Islands Prototype)
1646,Szenario: Rabenwehr
1647,Vol'jins Scheiterhaufen
1648,Prüfung der Tapferkeit
1649,Transport: Schlachtschiff der Horde
1650,Transport: Kommandoschiff der Legion
1651,Rückkehr nach Karazhan
1653,Die Großen Dunklen Weiten
1655,8.0 Dev Land
1657,zzOldBlade's Edge Arena
1658,Environment Art Land - Dev Only
1661,[DEV] Demo Map
1662,Suramar
1663,Dungeonsperre
1666,Angriff auf die Verheerte Küste
1667,Legion Ship - Vertical
1668,Legion Ship - Horizontal
1669,Argus
1670,Broken Shore (Delete)
1671,Broken Shore - Prepatch 7.2 (Backup)
1672,Arena des Schergrats
1673,The Eye of Eternity - Scenario
1675,Winter AB_old
1676,Grabmal des Sargeras
1677,Kathedrale der Ewigen Nacht
1678,AB Phase 1
1679,AB Phase 2
1680,AB Phase 3
1681,Winterarathibecken
1682,The Fel Hammer Terrain Phase
1683,Artifact - Gnomeregan
1684,Dread Scar Rift - Warlock Scenario Platform
1685,AI Test Map 8
1686,AI Test - Arathi Basin
1687,Höhlen des Wehklagens
1688,Todesminen
1689,The Eye of Eternity - Mage Class Mount
1690,Schlangenhöhle
1691,Cuisino Royale
1692,Pit of Saron - Death Knight Campaign
1693,Stormstout Brewery - Monk Scenario
1694,Gnomeregan
1695,Schlachtschiff: Ruin
1696,Legion - Command Center
1697,Legion - Legion Spider Cave
1698,Artifact - Acquisition - Tank
1699,Legion - Legion Fel Cave
1700,Legion - Legion Fel Firenova Area
1701,Legion - Legion Barracks
1702,Artifact - Highmountain - Dual Boss
1703,Halls of Valor - Scenario
1704,Legion Ship - Horizontal - Valsharah
1705,Legion Ship - Horizontal - Azsuna
1706,Legion Ship - Vertical - HighMountain
1707,Legion Ship - Vertical - Stormheim
1708,Stratholme - Paladin Class Mount
1710,Black Rook Hold - Artifact Challenge
1711,Alliance Submarine (7.1.5 Boat Holiday)
1712,"Antorus, der Brennende Thron"
1714,Halls Of Valor - Warrior Class Mount
1715,Schlacht um den Schwarzfels
1716,Magierturm der Verheerten Küste
1717,Animationsspielplatz
1718,Nazjatar
1719,Dread Scar Rift - Warlock Mount Scenario
1723,Eisklammtal
1726,[TEMP] RaceTrackBG
1728,Hallen der Tapferkeit
1729,The Eye of Eternity - Mage Class Mount (Shorter Version)
1730,Shrine of Aviana Defense - Scenario
1731,Druid Mount Finale - Scenario
1732,Felwing Ledge - Demon Hunter Class Mount
1733,Szenario: Azeroths Warnung
1734,Throne of the Four Winds - Shaman Class Mount
1735,Eisige Weiten
1736,Rubinsanktum
1737,Pocket Dimension Akazamzaraks Hat Scenario
1738,Der Verlorene Gletscher
1739,AI Test Map - Arathi Basin - Debug Version
1740,AI Test - Warsong Gulch
1741,Die Vindikaar
1744,Der große Stylecheck
1746,Festung der Stürme: Die Arkatraz
1747,Animierungsspielplatz
1749,Kriegsfront: Brachland
1750,Azurmythosinsel
1751,Alliance Battleship (7.3 Intro)
1752,Sunstrider Battleship (7.3 Intro)
1753,Sitz des Triumvirats
1754,Freihafen
1756,Die Tode von Chromie
1759,Transporter: Luftschiff zur Kriegsfront: Brachland
1760,Lordaeron
1762,Königsruh
1763,Atal'Dazar
1764,Endlose Hallen
1765,Kriegsfrontenprototyp
1771,Tol Dagor
1773,Schatten von Azeroth
1774,Äonenschmiede
1775,Schlund von N'Zoth
1776,Schlachtschiff der Horde - Die Klagelied
1778,Land der Umgebungsgestaltung
1779,Invasionspunkte
1780,Islands LD Playground
1782,Brodelnde Küste
1784,8.0 Islands - Cave - Hozen [Dev/Not Used]
1785,8.0 Islands - Ship - Pirateship
1786,8.0 Islands - Zeppelin - Goblin
1787,8.0 Islands - Micro - Mogu Crypt
1788,8.0 Islands - Cave - Primitve [Dev/Not Used]
1789,8.0 Islands - Cave - Saurok - Large [Dev/Not Used]
1795,Das Tal der Ewigen Blüten
1802,8.0 BG Temp
1803,Brodelnde Küste
1804,Schlacht um Stromgarde
1805,8.0 Islands - Event
1806,Schlachtschiff der Allianz - Die Erlösenden Winde
1807,8.0 Islands - Event
1809,Mechagnominsel
1811,Questtraining
1812,Suramar
1813,Un'gol Ruins (Islands 1)
1814,Havenswood (Islands 2)
1815,Silithusphase
1817,Silithus: Die Wunde
1818,Silbermond
1822,Belagerung von Boralus
1825,Hakenkap
1839,Schach in Karazan
1840,Der Sonnenbrunnen
1841,Der Tiefenpfuhl
1844,8.0 Islands - Event
1845,8.0 Islands - Event
1846,8.0 Islands - Ship - 6HU Cargoship
