ID,Description_lang
133,Jarra de la Fiesta de la Cerveza amarilla llena
134,Jarra de la Fiesta de la Cerveza amarilla llena
135,Jarra de la Fiesta de la Cerveza amarilla llena
136,Jarra de la Fiesta de la Cerveza amarilla llena
137,Jarra de la Fiesta de la Cerveza amarilla
138,Jarra de la Fiesta de la Cerveza amarilla llena
140,Muertes en la Garganta Grito de Guerra
141,Muertes en la Garganta Grito de Guerra
143,Muertes contra Drek'Thar
144,Asesinado por Drek'Thar
146,Objetos desencantados
147,Objetos desencantados
149,Consigue 225 puntos de habilidad en primeros auxilios.
150,Consigue 225 puntos de habilidad en primeros auxilios.
152,Derrota a Kil'jaeden en la Meseta de La Fuente del Sol.
153,Kil'jaeden
154,Corona de Dath'Remar
155,Yelmo de pureza Arcana
156,Máscara del cazador furioso
157,"Apolión, el procurador de almas"
158,Capa del pecado inolvidable
159,Almófar de Alleria
160,Capucha de Gul'dan
161,Corona de Anasterian
162,Crux del Apocalipsis
163,Martillo de santificación
164,Manoplas del alba
165,Yelmo de rectitud ardiente
166,Erupción solar
167,Guanteletes de forestal thalassiano
168,Yelmo de resolución de Uther
169,Guisa engañosa
170,Casquete de Ursoc el Sabio
171,Alzacuellos del oscuro conjurador
172,Manteo andrajoso de Antonidas
173,Manoplas de mundos profanados
174,Embozo del cabecilla Ner'zhul
175,Bastón dorado de los sin'dorei
176,Mano del Falsario
177,"Thori'dal, la furia de las estrellas"
178,Casquete de Ursoc el Poderoso
179,Guantes del poder de Tyri
180,Mandiletes de dolor de zona fronteriza
181,Capucha de pureza de luz
183,"Mientras tu equipo controle 4 de las bases del Ojo de la Tormenta, coge la bandera personalmente y captúrala."
184,Captura una bandera mientras tienes 4 bases
186,Toma 50 cementerios en el Valle de Alterac.
187,Toma 50 cementerios
189,Logrado el título de Gladiador vengativo.
190,Gladiador vengativo
192,Recibe 5 monedas de linaje.
193,Recibe 5 monedas de linaje
195,Revivido por druidas
196,Revivir (rango 7)
197,Revivir (rango 5)
198,Revivir (rango 4)
199,Revivir (rango 2)
200,Revivir (rango 6)
201,Revivir (rango 1)
202,Revivir (rango 3)
204,Gana un tiro por codicia por un objeto superior o mejor por encima del nivel 185 y saca un 100 en la tirada.
205,Tira por codicia por un objeto de nivel superior a 185 y saca un 100 exacto.
207,Cantidad de cambios del árbol de talentos
208,Cantidad de cambios del árbol de talentos
210,Muertes de Keli'dan el Ultrajador (El Horno de Sangre)
211,Keli'dan el Ultrajador
213,Pesca un pez en cada uno de los nodos específicos de la lista a continuación.
214,Banco mixto salobre
215,Banco de pezazules
216,Banco de pezfangos
217,Banco de dardos
218,Banco mixto de las Tierras Altas
219,Banco de pecesporas
221,Muertes de la Gran Viuda Faerlina (Naxxramas 25 j.)
222,Gran Viuda Faerlina
227,Explora la Tundra Boreal y descubre todas las zonas cubiertas del mapa del mundo.
228,Ciudad Templo de En'kilah
229,Los Campos de Géiseres
230,Desembarco de Garrosh
231,Avanzada Bor'gorok
232,Litoral Tralladón
233,Los Cubiles de los Moribundos
234,Caravana de Quijacero
235,Kashala
236,Confín de la Muerte
237,El Saliente Ámbar
238,Bastión Grito de Guerra
239,Fortaleza Denuedo
240,Gelidar
248,Derrota al emperador Dagran Thaurissan.
249,El destino del reino
250,El rescate real
251,Emperador Dagran Thaurissan
253,Derrota al maestro oscuro Gandling
255,Maestro oscuro Gandling
257,Derrota a los diabólicos organizadores que habitan en Stratholme.
258,Lord Aurius Osahendido
259,Balnazzar
261,Muertes de Aeonus (Apertura de El Portal Oscuro)
262,Aeonus
264,La puja más alta realizada en una subasta
265,Puja más alta en una subasta:
267,Gana en el Ojo de la Tormenta con una puntuación de 1600 a 0.
268,Gana 1600 a 0
270,Gana un tiro por necesidad por un objeto superior o mejor por encima del nivel 185 y saca un 100 en la tirada.
271,Tira por necesidad por un objeto de nivel superior a 185 y saca un 100 exacto
273,Muertes del príncipe Malchezaar (Karazhan)
274,Príncipe Malchezaar
276,Muertes del jefe Ukorz Cabellarena (Zul'Farrak)
277,Jefe Ukorz Cabellarena
279,"Recibido el título ""Señor de la Guerra""."
280,Señor de la Guerra
282,"Recibido el título ""Gran general""."
283,Gran general
285,Statistic: Elixirs consumed
286,Elixir de fuerza de león
287,Elixir de agilidad sublime
288,Elixir de defensa sublime
289,Elixir de sangre de mago sublime
290,Elixir de poder de las Sombras sublime
291,Elixir de Defensa poderosa
292,Elixir Arcano superior
293,Polvo de scorpok machacado
294,Elixir de sabiduría
295,Elixir de la mangosta
296,Elixir de fuerza vil
297,Ofrenda de Arthas
298,Elixir de bayas de sangre
299,Elixir de detección de no-muertos
300,Elixir de crecimiento gigante
301,Elixir de agilidad superior
302,Elixir Arcano
303,Compuesto de córtex cerebral
304,Elixir de fuerza poderosa
305,Elixir de agilidad menor
306,Elixir de poder de las Sombras
307,Elixir de espíritu
308,Brillo de Zanza
309,Presteza de Zanza
310,Elixir terráneo
311,Elixir de fuerza bruta
312,Elixir de defensa
313,Elixir de matanza de demonios
314,Elixir de detección de demonios
315,Elixir de entereza
316,Elixir de poder de Escarcha
317,Elixir de poder de Fuego superior
318,Elixir de intelecto superior
319,Elixir de sangre de trol fuerte
320,Elixir de Defensa poderosa
321,Elixir de Pensamientos poderosos
322,Elixir de adepto
323,Elixir de sangre de trol sublime
324,Elixir de agilidad poderosa
325,Elixir de sangre de trol débil
326,Elixir de sangre de trol poderoso
327,Elixir de cólera
328,Elixir de esquivez de alga de sangre
329,Elixir de Sombras
330,Elixir de Drakuru
331,Elixir protector de Zort
332,Elixir de sabiduría draénica
333,Elixir de gigantes
334,Elixir de agilidad inferior
335,Elixir de resistencia de alga de sangre
336,Elixir de Caminar sobre el agua
337,Elixir de Pericia
338,Resguardo de cristal
339,Escalofrío Juju
340,Escape Juju
341,Elixir de Precisión
342,Elixir de Perforar armadura
343,Elixir de Velocidad relámpago
344,Ascua Juju
345,Aguardiente Nevada
346,Elixir de sangre de mago
347,Elixir de poder con hechizos
348,Elixir de sangre de huargo
349,Elixir de Videre
350,Elixir de Ahuurn
351,Elixir protector de Zort
352,Poderío Juju
353,Elixir de Golpes mortales
354,Elixir de potenciación
355,Elixir de piel de hierro
356,Elixir de fuerza de ogro
357,Cóctel de zumo de pulmón
358,Espíritu de Zanza
359,Elixir de fuerza sublime
360,Fuerza de cristal
361,Elixir de Tragonublo
362,Elixir de hierba tiniebla
363,Elixir de poder de sanación
364,Elixir de poder de Fuego sublime
365,Elixir de poder de Escarcha sublime
366,Elixir de entereza sublime
367,Elixir de ojo de gato
368,Elixir de agilidad
369,Elixir de Visión onírica
370,Elixir de poder de Fuego
371,Elixir de defensa superior
372,Elixir de respiración acuática superior
373,Elixir de camuflaje
374,Elixir de detección de invisibilidad inferior
375,Elixir de maestría
376,Elixir de entereza poderosa
377,Elixir de sangre de mago poderosa
378,Elixir de defensa menor
379,Elixir de entereza menor
380,Elixir de defensa excelente
381,Elixir de consistencia
382,Elixir de respiración acuática
383,Elixir de los sabios
384,Elixir del ojo escrutador
385,Chicle de mollejas
386,IFRDHR
387,Elixir de acometida
388,Elixir de gurú
389,Elixir del interior de la tierra
390,Elixir de la cobra
391,Elixir de precisión imposible
392,Elixir del maestro
393,Elixir de velocidad poderosa
394,Elixir centelleante
395,Elixir de fantasma
396,Elixir de los nagas
398,Veces que has hecho /jaja
399,reir
400,reirse
401,carcajada
402,mdr
403,risilla
405,Explora Teldrassil y descubre todas las zonas cubiertas del mapa del mundo.
406,Aldea Brisa Estelar
407,El Claro del Oráculo
408,Lago Primigenio
409,Darnassus
410,Lago Al'Ameth
411,Cañada Umbría
412,Hondonada Ban'ethil
413,Tierras de los Tuercepinos
414,Aldea Rut'theran
415,Estanques de Arlithrien
416,La Grieta
417,Dolanaar
419,Gana en la Garganta Grito de Guerra.
420,Gana en la Garganta Grito de Guerra
422,Completa 100 victorias en la Garganta Grito de Guerra.
423,Consigue 100 victorias en la Garganta Grito de Guerra
425,Derrota a Pathaleon el Calculador en dificultad heroica.
426,Pathaleon el Calculador
428,Mata a Lor'themar Theron.
429,Lor'themar Theron
431,"Eleva tu nivel de reputación desde Adverso a Exaltado con el Bastión Fauces de Madera, Esporaggar y los Kurenai."
432,Exaltado con los Kurenai
433,Exaltado con Esporaggar
434,Exaltado con el Bastión Fauces de Madera
436,Consigue las Riendas de Jinete decapitado del Jinete decapitado en el Monasterio Escarlata durante Halloween.
437,Montura de El Jinete decapitado
439,"Recibido el título ""Legionario""."
440,Legionario
448,"Ponte 3 prendas de la Fiesta de la Cerveza, acaba totalmente borracho y baila en Dalaran."
449,/bailar
451,Mata a 15 pavos en menos de 3 minutos.
452,15 pavos en 3 minutos
454,Disfruta una delicia de leche con alguien en Dalaran en un picnic romántico durante la celebración del Amor en el aire.
455,Delicia de leche en el picnic romántico
456,Picnic romántico
458,Habilidad en primeros auxilios
459,Habilidad en Primeros Auxilios
461,Visita una peluquería y córtate el pelo.
462,Visita una peluquería y paga por sus servicios.
464,Lanza 10 cohetes del amor en menos de 20 segundos.
465,Lanza 10 cohetes del amor en 20 segundos o menos
467,Veces que has usado la piedra de hogar
468,Piedra de hogar
469,Chapines de rubíes
470,La hija del tabernero
472,Explora la Marisma de Zangar y descubre todas las zonas cubiertas del mapa del mundo.
473,Cresta Quagg
474,La Laguna
475,Telredor
476,Refugio Cenarion
477,Aldea Feropantano
478,Aldea Umbropantano
479,Esporaggar
480,Puerto Orebor
481,La Cañada Emergente
482,Playa Crestanegra
483,El Lodo Muerto
484,Ruinas de las Agujas Gemelas
485,Dominios Ango'rosh
486,Lago Luz Pantanosa
487,Bastión Ango'rosh
488,Tierras Escamas de Sangre
489,Zabra'jin
490,Ciénaga Talada
492,Explora las Colinas Pardas y descubre todas las zonas cubiertas del mapa del mundo.
493,Runavold
494,Manantial de Granito
495,Campamento Oneqwah
496,Fortaleza de Drak'Tharon
497,Refugio Pino Ámbar
498,Aserradero Cielo Azul
499,Bastión de la Conquista
500,Ruinas de Drakil'jin
501,Dun Argol
502,Fauceparda
503,Santuario Colmillo Iracundo
504,Thor Modan
505,Bahía Ventura
506,Campamento de la Brigada de los Páramos de Poniente
508,Consigue un índice personal de 2200 en la rama de la arena 5c5.
509,Índice de 2200
511,Gana en el Valle de Alterac mientras tu equipo controla ambas minas.
512,Posesión de cueva kóbold
513,Posesión de cueva trogg
515,Completa los logros de Vigilante de las llamas.
516,Vigilante de las llamas de Kalimdor
517,Vigilante de las llamas de Terrallende
518,Vigilante de las llamas de los Reinos del Este
519,Vigilante de las llamas del Cataclismo
520,Vigilante de las llamas de Rasganorte
522,"Equípate con Sulfuras, Mano de Ragnaros."
523,
524,"Sulfuras, Mano de Ragnaros"
526,Alcanza la reputación Exaltado con los Escoltas Grito de Guerra.
527,Exaltado con los Escoltas Grito de Guerra
529,Derrota a Keli'dan el Ultrajador en dificultad heroica.
530,Keli'dan el Ultrajador
532,Victorias 5c5
533,Victorias 5c5 en las Ruinas de Lordaeron
534,Victorias 5c5 en Nagrand
535,Victorias 5c5 en Dalaran
536,Victorias 5c5 en Filospada
537,Victorias 5c5 en el Círculo del Valor
539,Encuentros 2c2
540,Encuentros 2c2 en el Círculo del Valor
541,Encuentros 2c2 en las Ruinas de Lordaeron
542,Encuentros 2c2 en Dalaran
543,Encuentros 2c2 en Nagrand
544,Encuentros 2c2 en Filospada
546,Mayoría de facciones en Venerado o superior
547,Facciones en venerado
549,Consigue 10000 muertes con honor.
550,Consigue 10000 muertes con honor
552,Derrota a Nefarian.
553,Nefarian
554,Eslabón de Therazane
555,Botas de la Llama de las Sombras
556,Coraza de Cólera
557,Anillo de juicio de Archimtiros
558,Coraza de sentencia
559,Coselete de Tempestira
560,Togas de trascendencia
561,"Ashkandi, Espada magna de la Hermandad"
562,"Crul'shorukh, Filo del Caos"
563,Señor de Roca Negra
564,Señor de Roca Negra
565,Capa del Señor del linaje
566,Lok'amir il Romathis
567,Lágrima de Neltharion
568,Bastón de la Llama de las Sombras
569,Coraza de diez tormentas
570,Coraza de acechadragón
571,La corrupción de Nefarius
572,Pechera Colmillo de Sangre
573,Dije de connivencia de Prestor
574,Sortija de elementium puro
575,Togas viento abisal
576,"Mish'undare, Aro del Despelleja Almas"
577,Togas de la Némesis
579,Derrota a Ragnaros.
580,Ragnaros
581,Faja de acometida
582,Sortija de Sulfuras
583,Gargantilla del Señor del Fuego
584,Corona de Destrucción
585,Leotardos de trascendencia
586,Quijotes de Cólera
587,Leotardos de la Némesis
588,Musleras de Tempestira
589,Pantalones Colmillo de Sangre
590,Musleras de acechadragón
591,Quijotes de sentencia
592,La única receta
593,Defensor de Malistar
594,Capa de la niebla envolvente
595,Segadora espinal
596,Sortija de Accuria
597,Manteo de sangre de dragón
598,Esencia de la llama pura
599,Hoja de Perdición
600,Dracónico para principiantes
601,"Trueno Furioso, espada bendita del Hijo del Viento"
602,Fragmento de la Llama
603,Quijotes de diez tormentas
604,Esencia del Señor del Fuego
605,Pantalones viento abisal
606,Filo del espetahuesos
607,"Sulfuras, Mano de Ragnaros"
609,Pesca un pez en un banco.
610,Banco de sabiolas superior
611,Banco de pecesporas
612,Banco de pezfangos
613,Banco de dardos
614,Banco de pargos de fuego
615,Banco de anguilas escama pétrea
616,Banco de pezazules
617,Banco de bocanegras grasos abundante
618,Banco de pargos de fuego abundante
619,Banco mixto salobre
620,Banco de bocanegras grasos a rebosar
621,Banco mixto de las Tierras Altas
622,Banco de bocanegras grasos
623,Banco de sabiolas
624,Banco de sabiolas inferior
625,Banco de peces descarriados
626,Banco de bocanegras grasos escasos
627,Banco de pargos de fuego escaso
628,Banco de pargos de fuego a rebosar
629,Banco de bocanegras grasos inferior
630,Banco de pezqueñines Aleta de Nácar
631,Banco de medusas
632,Banco de carabelas boreales
633,Banco de sepias resplandor lunar
634,Banco de peces escorpión mejillón
635,Banco de gobios testatonel
636,Banco de tripayuyus de las profundidades
637,Banco de arenques colmillo
638,Banco de salmones glaciales
639,Banco de mantas raya imperiales
640,Banco de peces ángel aletadragón
642,"Derrota a Yan-Zhu, el Peleón, en la Cervecería del Trueno en dificultad heroica."
643,Yan-Zhu el Peleón
645,Consigue un índice personal de 2200 en la rama de la arena 2c2.
646,Índice de 2200
648,Derrota a la versión clásica de nivel 60 de Onyxia.
649,La única receta
650,Forjar Quel'Serrar
651,Victoria para la Alianza
652,Collar de Eskhandar
653,Mochila de pellejo de Onyxia
654,Victoria para la Horda
655,La cuerda adecuada
656,Libramorte
657,Anillo de Vínculo
658,Fragmento de la Escama
659,Vis'kag el Flebotomista
660,Grimorio Piedra angular antigua
661,Mantón de Sapphiron
663,Alcanza la reputación Exaltado con el Kirin Tor.
664,Exaltado con el Kirin Tor
666,Equipa 25 tabardos únicos.
667,Tabardo del protector
668,Tabardo de los Aldor
669,Tabardo de batalla de los Rapiñadores
670,Tabardo de Caballero de sangre
671,Tabardo de El Alba Argenta
672,Tabardo del defensor
673,Tabardo del Sol Devastado
674,Tabardo de Thrallmar
675,Tabardo de Tranquillien
676,Tabardo de batalla Grito de Guerra
677,Tabardo de batalla Lobo Gélido
678,Tabardo de Bastión del Honor
679,Colores de Caballero
680,Tabardo del Bajo Arrabal
681,Tabardo de Ogri'la
682,Tabardo de Soldado
683,Tabardo de los Sha'tar
684,Tabardo de la Guardia del cielo
685,Tabardo de batalla de Arathor
686,Tabardo de lo arcano
687,Tabardo de Esporaggar
688,Heraldo de Guardia de piedra
689,Tabardo de Escarcha
690,Tabardo de naturaleza
691,Tabardo de los Arúspices
692,Tabardo de los Vigilantes del Tiempo
693,Tabardo de Ventormenta
694,Tabardo de batalla Pico Tormenta
695,Tabardo de las llamas
696,Tabardo de los Kurenai
697,Tabardo de cielos estivales
698,Tabardo de furia
699,Tabardo Illidari
700,Tabardo de Hermandad
701,Tabardo del Consorcio
702,Tabardo de ganador de concurso
703,Tabardo de la Cruzada Escarlata
704,Tabardo de la Expedición Cenarion
705,Tabardo de fuerza bruta
706,Tabardo de explorador
707,Tabardo trofeo verde de los Illidari
708,Tabardo Mag'har
709,Colores de maestro cultural
710,Tabardo de la Cruzada Argenta
711,Tabardo de la Espada de Ébano
712,Tabardo del Acuerdo del Reposo del Dragón
713,Tabardo del Kirin Tor
714,Tabardo de Gladiador furioso
715,Tabardo de llamas estivales
716,Tabardo del Vacío
717,Tabardo de hermandad renombrado
718,Tabardo de batalla Ala de Plata
719,Tabardo del Iluminado
720,Tabardo de la Mano
721,Tabardo de Gladiador incansable
722,Tabardo de competidor
723,Tabardo de explorador
724,Tabardo de Gladiador colérico
725,Tabardo de resplandor
726,Tabardo del Cártel Pantoque
727,Tabardo de Conquista (Horda)
728,Tabardo del Anillo de la Tierra
729,Tabardo del clan Martillo Salvaje
730,Tabardo de El Pacto de Plata
731,Tabardo de los Atracasol
732,Tabardo de cruzado Argenta
733,Tabardo de Ciudad de Lunargenta
734,Tabardo de Sen'jin
735,Tabardo de Entrañas
736,Tabardo de Cima del Trueno
737,Tabardo de Darnassus
738,Tabardo de El Exodar
739,Tabardo de Gnomeregan
740,Tabardo de Forjaz
741,Tabardo de Ventormenta
742,Tabardo de Conquista (Alianza)
743,Tabardo del Mando de Grito Infernal
744,Tabardo de Gilneas
745,Tabardo de Orgrimmar
746,Tabardo del triunfador
747,Tabardo del clan Faucedraco
748,Tabardo de Therazane
749,Tabardo de los Guardianes de Hyjal
750,Tabardo de Ramkahen
751,Tabardo de los celadores de Baradin
752,Tabardo de Krom'gar
753,Tabardo de hermandad ilustre
755,Primera persona del reino en alcanzar 450 p. de habilidad en pesca.
756,Alcanza habilidad 450
758,Misiones completadas
759,Misiones diarias
760,Misiones totales
762,Criaturas muertas
763,Bestias
764,Elemental
765,Humanoide
766,Mecánico
767,No-muerto
768,Sin especificar
769,Tótems
770,Demonios
771,Dragonante
772,Gigante
774,Alimañas muertas
775,Alimañas muertas
777,Muertes por fatiga
778,Muertes por fatiga
780,Usa un puñado de pétalos de rosa sobre cada una de las combinaciones de raza/clase listadas debajo.
781,Trol pícaro
782,Caballero de Muerte orco
783,Elfo de la noche sacerdote
784,Orco chamán
785,Tauren druida
786,No-muerto guerrero
787,Gnomo brujo
788,Caballero de la Muerte humano
789,Elfo de sangre mago
790,Cazador enano
791,Paladín draenei
793,Maestro cultural de Terrallende
794,Sombra de El Traidor
795,
796,Sobre el filo de la espada
797,A la tormenta
798,Misterios de la Marisma
799,
800,Terror de Terokkar
802,Habilidad en peletería mayor
803,Habilidad en peletería
805,Misiones abandonadas
806,Misiones abandonadas
808,Encuentros en la Arena Filospada
809,Encuentros en la Arena Filospada
811,Derrota a Charlga Filonavaja.
812,Charlga Filonavaja
813,Una alianza impía
814,Un destino vengador
815,La bruja del Horado
817,Derrota a Amnennar el Gélido.
820,Amnennar el Gélido
822,Derrota a Archaedas.
823,Archaedas
824,Los discos de platino 
825,Encuentra las gemas y la fuente de alimentación
826,Restaurar el collar
828,Derrota al jefe Ukorz Cabellarena.
829,Jefe Ukorz Cabellarena
831,Derrota a la princesa Theradras.
832,Princesa Theradras
833,Corrupción de la tierra y de la semilla
834,Corrupción de la tierra y de la semilla
836,Victorias en El Círculo de los Retos
837,Victorias en El Círculo de los Retos
839,Muertes de Cianigosa (El Bastión Violeta H.)
840,Cianigosa
842,"Consigue una montura de la Fiesta de la Cerveza, o transforma la tuya en una usando lúpulo de la Fiesta de la Cerveza."
843,
844,Kodo de la Fiesta de la Cerveza
845,
846,Carnero de la Fiesta de la Cerveza
847,
848,
849,Carnero de la Fiesta de la Cerveza presto
850,Gran kodo de la Fiesta de la Cerveza
852,Muertes contra Vanndar Pico Tormenta
853,Asesinado por Vanndar Pico Tormenta
855,Lanza una bola de nieve a Muradin Barbabronce durante el festín del Festival de Invierno.
856,
857,
858,
860,Pesca 250 ejemplares.
861,Pesca 250 peces
863,Completa los logros de calabozo heroico de The Burning Crusade listados a continuación.
864,El Mechanar heroico
865,El Invernáculo heroico
866,Bancal del Magister heroico
867,Criptas Auchenai heroicas
868,Tumbas de Maná heroicas
869,Las Salas Arrasadas heroicas
870,El Arcatraz heroico
871,Murallas del Fuego Infernal heroicas
872,Apertura de El Portal Oscuro heroica
873,La Cámara de Vapor heroica
874,Laberinto de las Sombras heroico
875,El Horno de Sangre heroico
876,El Recinto de los Esclavos heroico
877,La Sotiénaga heroica
878,La Fuga de Durnholde heroica
879,Salas Sethekk heroicas
881,Gana en la Cuenca de Arathi con una puntuación de 1600 a 0.
882,Victoria en la Cuenca de Arathi sin dejar que el oponente consiga ningún punto
884,Veces totales en bandas (25 j.)
885,Estancias para 25 jugadores recorridas
887,Derrota a Onyxia en el modo de 10 jugadores.
888,Onyxia
890,Derrota a Onyxia en el modo de 25 jugadores.
891,Onyxia
893,Cantidad de oro gastado en mensajes
894,Cantidad de oro gastado en mensajes
896,Derrota a los jefes de Azjol-Nerub en dificultad heroica.
897,Krik'thir el Vigía de las puertas
898,Hadronox
899,Anub'arak
901,Derrota a los jefes de los encuentros de las Cámaras de Piedra.
902,Doncella de Pena
903,Krystallus
904,Sjonnir el Afilador
905,El Tribunal de los Tiempos
910,
911,Beth'tilac
912,Beth'tilac
914,"Consigue 30 muertes con honor en una sola batalla, en cualquier campo de batalla."
915,30 muertes con honor en la Garganta Grito de Guerra
916,30 muertes con honor en la Cuenca de Arathi
917,30 muertes con honor en el Ojo de la Tormenta
918,30 muertes con honor en el Valle de Alterac
919,30 muertes con honor en la Isla de la Conquista
921,Portales de mago atravesados
922,Portal a Dalaran
923,Portal a El Exodar
924,Portal a Shattrath
925,Portal a Forjaz
926,Portal a Lunargenta
927,Portal a Rocal
928,Portal a Ventormenta
929,Portal a Theramore
930,Portal a Cima del Trueno
931,Portal a Entrañas
932,Portal a Darnassus
933,Portal a Shattrath
934,Portal a Orgrimmar
936,Derrota al Jefe de Guerra Kargath Garrafilada en dificultad heroica.
937,Encarcelados en la Ciudadela
938,Prueba de los naaru: piedad
939,Jefe de Guerra Kargath Garrafilada
940,Encarcelados en la Ciudadela
942,Alcanza el nivel 40.
943,Alcanza el nivel 40
945,Encuentros en El Círculo de los Retos
946,Encuentros en El Círculo de los Retos
948,Recibe 50 monedas de linaje.
949,Recibe 50 monedas de linaje
951,Derrota a Sapphiron en Naxxramas en el modo de 25 jugadores.
952,Sapphiron
954,Derrota a Kel'Thuzad en Naxxramas en el modo de 25 jugadores.
955,Kel'Thuzad
957,Derrota a Omor el Sinmarcas.
958,Omor el Sinmarcas
959,Debilitar la muralla
960,Debilitar la muralla
962,Derrota a Keli'dan el Ultrajador.
963,Keli'dan el Ultrajador
965,Muertes de Anub'arak (Azjol-Nerub)
966,Anub'arak
968,Muertes del profeta Tharon'ja (Fortaleza de Drak'Tharon)
969,El profeta Tharon'ja
970,El profeta Tharon'ja
971,El profeta Tharon'ja
973,Muertes con honor en campos de batalla
983,Muertes con honor en la arena
986,
990,Inflige o sana 300000 p. de daño o de salud en cualquier campo de batalla. El daño o la sanación deben realizarse a un jugador.
991,Inflige 300000 puntos de daño en el Ojo de la Tormenta
992,Inflige más de 300000 puntos de daño en el Valle de Alterac
993,300000 puntos de sanación en el Valle de Alterac
994,300000 puntos de sanación en el Ojo de la Tormenta
995,300000 puntos de sanación en la Cuenca de Arathi
996,300000 puntos de sanación en la Garganta Grito de Guerra
997,Inflige 300000 puntos de daño en la Garganta Grito de Guerra
998,Inflige 300000 puntos de daño en la Cuenca de Arathi
999,Inflige 300000 puntos de daño en la Playa de los Ancestros
1000,300000 puntos de sanación en la Isla de la Conquista
1001,300000 puntos de daño en la Isla de la Conquista
1002,300000 puntos de sanación en la Playa de los Ancestros
1003,300000 puntos de sanación en las Cumbres Gemelas
1004,300000 puntos de sanación en la Batalla por Gilneas
1005,Inflige más de 300000 puntos de daño en las Cumbres Gemelas
1006,Inflige más de 300000 puntos de daño en la Batalla por Gilneas
1008,"Recibido el título ""Mariscal""."
1009,Mariscal
1011,Derrota a los jefes de las Cámaras de Relámpagos.
1012,General Bjarngrim
1013,Ionar
1014,Loken
1015,Volkhan
1017,Completa 1000 misiones.
1018,
1020,Poseedor de la mascota cría de vermis de escarcha de la edición de coleccionista de Wrath of the Lich King.
1021,Collera de Carámbano
1022,Carámbano
1024,Mata a 50 jugadores enemigos en cualquiera de tus capitales.
1025,Orgrimmar
1026,Alto de los Cazadores
1027,La Puerta del Pastor
1028,Cima del Trueno
1029,Alto de los Espíritus
1030,Pozas de las Visiones
1031,Entrañas
1032,Alto de los Ancestros
1033,Ciudad de Lunargenta
1035,Derrota al exarca Maladaar.
1036,Auchindoun...
1037,Todo irá bien
1038,Exarca Maladaar
1040,Derrota a Quagmirran en dificultad heroica.
1041,Quagmirran
1043,Propietario orgulloso del gran oso de Blizzard de la BlizzCon 2008.
1044,Gran oso de Blizzard
1045,Gran oso de Blizzard
1047,Completa los logros de arena listados a continuación.
