ID,Description_lang
540,Ring of Valor 2v2 Matches
541,Ruins of Lordaeron 2v2 Matches
542,Dalaran 2v2 Matches
543,nagrand 2v2 Matches
544,Blade's Edge 2v2 Matches
546,Most factions at Revered or higher
547,Factions at revered
549,Get 10000 honorable kills.
550,Get 10000 honorable kills
552,Defeat Nefarian.
553,Nefarian
554,Therazane's Link
555,Boots of the Shadow Flame
556,Breastplate of Wrath
557,Archimtiros' Ring of Reckoning
558,Judgement Breastplate
559,Stormrage Chestguard
560,Robes of Transcendence
561,"Ashkandi, Greatsword of the Brotherhood"
562,"Crul'shorukh, Edge of Chaos"
563,The Lord of Blackrock
564,The Lord of Blackrock
565,Cloak of the Brood Lord
566,Lok'amir il Romathis
567,Neltharion's Tear
568,Staff of the Shadow Flame
569,Breastplate of Ten Storms
570,Dragonstalker's Breastplate
571,Nefarius's Corruption
572,Bloodfang Chestpiece
573,Prestor's Talisman of Connivery
574,Pure Elementium Band
575,Netherwind Robes
576,"Mish'undare, Circlet of the Mind Flayer"
577,Nemesis Robes
579,Defeat Ragnaros.
580,Ragnaros
581,Onslaught Girdle
582,Band of Sulfuras
583,Choker of the Fire Lord
584,Crown of Destruction
585,Leggings of Transcendence
586,Legplates of Wrath
587,Nemesis Leggings
588,Stormrage Legguards
589,Bloodfang Pants
590,Dragonstalker's Legguards
591,Judgement Legplates
592,The Only Prescription
593,Malistar's Defender
594,Cloak of the Shrouded Mists
595,Spinal Reaper
596,Band of Accuria
597,Dragon's Blood Cape
598,Essence of the Pure Flame
599,Perdition's Blade
600,Draconic for Dummies
601,"Thunderfury, Blessed Blade of the Windseeker"
602,Shard of the Flame
603,Legplates of Ten Storms
604,Essence of the Firelord
605,Netherwind Pants
606,Bonereaver's Edge
607,"Sulfuras, Hand of Ragnaros"
609,Successfully fish from a school.
610,Greater Sagefish School
611,Sporefish School
612,Mudfish School
613,School of Darter
614,Firefin Snapper School
615,Stonescale Eel Swarm
616,Bluefish School
617,Abundant Oily Blackmouth School
618,Abundant Firefin Snapper School
619,Brackish Mixed School
620,Teeming Oily Blackmouth School
621,Highland Mixed School
622,Oily Blackmouth School
623,Sagefish School
624,Lesser Sagefish School
625,School of Deviate Fish
626,Sparse Oily Blackmouth School
627,Sparse Firefin Snapper School
628,Teeming Firefin Snapper School
629,Lesser Oily Blackmouth School
630,Glassfin Minnow School
631,Nettlefish School
632,Borean Man O' War School
633,Moonglow Cuttlefish School
634,Musselback Sculpin School
635,Barrelhead Goby School
636,Deep Sea Monsterbelly School
637,Fangtooth Herring School
638,Glacial Salmon School
639,Imperial Manta Ray School
640,Dragonfin Angelfish School
642,Defeat Yan-Zhu the Uncasked in Stormstout Brewery on Heroic Difficulty.
643,Yan-Zhu the Uncasked
645,Earn a 2200 personal rating in the 2v2 bracket of the arena.
646,2200 rating
648,"Defeat the classic, level 60 version of Onyxia."
649,The Only Prescription
650,The Forging of Quel'Serrar
651,Victory for the Alliance
652,Eskhandar's Collar
653,Onyxia Hide Backpack
654,Victory for the Horde
655,A Proper String
656,Deathbringer
657,Ring of Binding
658,Shard of the Scale
659,Vis'kag the Bloodletter
660,Ancient Cornerstone Grimoire
661,Sapphiron Drape
663,Earn exalted status with The Kirin Tor.
664,Exalted with Kirin Tor
666,Equip 25 unique tabards.
667,Tabard of the Protector
668,Aldor Tabard
669,Battle Tabard of the Defilers
670,Blood Knight Tabard
671,Tabard of the Argent Dawn
672,Tabard of the Defender
673,Tabard of the Shattered Sun
674,Thrallmar Tabard
675,Tranquillien Tabard
676,Warsong Battle Tabard
677,Frostwolf Battle Tabard
678,Honor Hold Tabard
679,Knight's Colors
680,Lower City Tabard
681,Ogri'la Tabard
682,Private's Tabard
683,Sha'tar Tabard
684,Skyguard Tabard
685,Arathor Battle Tabard
686,Tabard of the Arcane
687,Sporeggar Tabard
688,Stone Guard's Herald
689,Tabard of Frost
690,Tabard of Nature
691,Scryers Tabard
692,Keepers of Time Tabard
693,Tabard of Stormwind
694,Stormpike Battle Tabard
695,Tabard of Flame
696,Kurenai Tabard
697,Tabard of Summer Skies
698,Tabard of Fury
699,Tabard of the Illidari
700,Guild Tabard
701,Consortium Tabard
702,Contest Winner's Tabard
703,Tabard of the Scarlet Crusade
704,Cenarion Expedition Tabard
705,Tabard of Brute Force
706,Tabard of the Explorer
707,Green Trophy Tabard of the Illidari
708,Mag'har Tabard
709,Loremaster's Colors
710,Tabard of the Argent Crusade
711,Tabard of the Ebon Blade
712,Tabard of the Wyrmrest Accord
713,Tabard of the Kirin Tor
714,Furious Gladiator's Tabard
715,Tabard of Summer Flames
716,Tabard of the Void
717,Renowned Guild Tabard
718,Silverwing Battle Tabard
719,Tabard of the Lightbringer
720,Tabard of the Hand
721,Relentless Gladiator's Tabard
722,Competitor's Tabard
723,Scout's Tabard
724,Wrathful Gladiator's Tabard
725,Tabard of Brilliance
726,Bilgewater Cartel Tabard
727,Tabard of Conquest (Horde)
728,Tabard of the Earthen Ring
729,Tabard of the Wildhammer Clan
730,Silver Covenant Tabard
731,Sunreaver Tabard
732,Argent Crusader's Tabard
733,Silvermoon City Tabard
734,Sen'jin Tabard
735,Undercity Tabard
736,Thunder Bluff Tabard
737,Darnassus Tabard
738,Exodar Tabard
739,Gnomeregan Tabard
740,Ironforge Tabard
741,Stormwind Tabard
742,Tabard of Conquest (Alliance)
743,Hellscream's Reach Tabard
744,Gilneas Tabard
745,Orgrimmar Tabard
746,Tabard of the Achiever
747,Tabard of the Dragonmaw Clan
748,Tabard of Therazane
749,Tabard of the Guardians of Hyjal
750,Tabard of Ramkahen
751,Baradin's Wardens Tabard
752,Krom'gar Tabard
753,Illustrious Guild Tabard
755,First person on the realm to achieve 450 skill in fishing.
756,Skill to 450
758,Quests completed
759,Daily quests
760,Total quests
762,Creatures killed
763,Beasts
764,Elemental
765,Humanoid
766,Mechanical
767,Undead
768,Unspecified
769,Totems
770,Demons
771,Dragonkin
772,Giant
774,Critters killed
775,Critters killed
777,Deaths from fatigue
778,Deaths from fatigue
780,Use a Handful of Rose Petals on each of the race/class combinations listed below.
781,Troll Rogue
782,Orc Death Knight
783,Night Elf Priest
784,Orc Shaman
785,Tauren Druid
786,Undead Warrior
787,Gnome Warlock
788,Human Death Knight
789,Blood Elf Mage
790,Dwarf Hunter
791,Draenei Paladin
793,Loremaster of Outland
794,Shadow of the Betrayer
795,
796,On the Blade's Edge
797,Into the Nether
798,Mysteries of the Marsh
799,
800,Terror of Terokkar
802,Highest Leatherworking skill
803,Leatherworking skill
805,Quests abandoned
806,Quests abandoned
808,Blade's Edge Arena matches
809,Blade's Edge Arena matches
811,Defeat Charlga Razorflank.
812,Charlga Razorflank
813,An Unholy Alliance
814,A Vengeful Fate
815,The Crone of the Kraul
817,Defeat Amnennar the Coldbringer.
820,Amnennar the Coldbringer
822,Defeat Archaedas.
823,Archaedas
824,The Platinum Discs 
825,Find the Gems and Power Source
826,Restoring the Necklace
828,Defeat Chief Ukorz Sandscalp.
829,Chief Ukorz Sandscalp
831,Defeat Princess Theradras.
832,Princess Theradras
833,Corruption of Earth and Seed
834,Corruption of Earth and Seed
836,Ring of Trials victories
837,Ring of Trials victories
839,Cyanigosa kills (Heroic Violet Hold)
840,Cyanigosa
842,"Obtain a Brewfest mount, or transform yours into one using Brewfest Hops."
843,
844,Brewfest Kodo
845,
846,Brewfest Ram
847,
848,
849,swift brewfest ram
850,Great Brewfest Kodo
852,Deaths from Vanndar Stormpike
853,Killed by Vanndar Stormpike
855,Throw a snowball at Muradin Bronzebeard during the Feast of Winter Veil.
856,
857,
858,
860,Fish up 250 items.
861,Catch 250 fish
863,Complete the heroic Burning Crusade dungeon achievements listed below.
864,Heroic The Mechanar
865,Heroic The Botanica
866,Heroic Magister's Terrace
867,Heroic Auchenai Crypts
868,Heroic Mana-Tombs
869,Heroic The Shattered Halls
870,Heroic The Arcatraz
871,Heroic Hellfire Ramparts
872,Heroic Opening of the Dark Portal
873,Heroic The Steamvault
874,Heroic Shadow Labyrinth
875,Heroic The Blood Furnace
876,Heroic The Slave Pens
877,Heroic Underbog
878,Heroic The Escape From Durnholde
879,Heroic Sethekk Halls
881,Win Arathi Basin with a score of 1600 to 0.
882,Arathi Basin Shutout
884,Total 25-player raids entered
885,25-man raids run
887,Defeat Onyxia in 10-player mode.
888,Onyxia
890,Defeat Onyxia in 25-player mode.
891,Onyxia
893,Gold spent on postage
894,Gold spent on postage
896,Defeat the Azjol-Nerub bosses on Heroic Difficulty.
897,Krik'thir the Gatewatcher
898,Hadronox
899,Anub'arak
901,Defeat the boss encounters in Halls of Stone.
902,Maiden of Grief
903,Krystallus
904,Sjonnir the Ironshaper
905,The Tribunal of Ages
910,
911,Beth'tilac
912,Beth'tilac
914,Get 30 Honorable Kills in a single battle in any battleground.
915,30 hks in wsg
916,30 hks in arathi
917,30 hks in eots
918,30 hks in av
919,30 hks in ioc
921,Mage Portals taken
922,Portal to Dalaran
923,Portal to Exodar
924,Portal to Shattrath
925,Portal to Ironforge
926,Portal to Silvermoon
927,Portal to Stonard
928,Portal to Stormwind
929,Portal to Theramore
930,Portal to Thunder Bluff
931,Portal to Undercity
932,Portal to Darnassus
933,Portal to Shattrath
934,Portal to Orgrimmar
936,Defeat Warchief Kargath Bladefist on Heroic Difficulty.
937,Imprisoned in the Citadel
938,Trial of the Naaru: Mercy
939,Warchief Kargath Bladefist
940,Imprisoned in the Citadel
942,Reach level 40.
943,Reach level 40
945,Ring of Trials matches
946,Ring of Trials matches
948,Receive 50 Coins of Ancestry.
949,Receive 50 Coins of Ancestry
951,Defeat Sapphiron in Naxxramas in 25-player mode.
952,Sapphiron
954,Defeat Kel'Thuzad in Naxxramas in 25-player mode.
955,Kel'Thuzad
957,Defeat Omor the Unscarred.
958,Omor the Unscarred
959,Weaken the Ramparts
960,Weaken the Ramparts
962,Defeat Keli'dan the Breaker.
963,Keli'dan the Breaker
965,Anub'arak kills (Azjol-Nerub)
966,Anub'arak
968,The Prophet Tharon'ja kills (Drak'Tharon Keep)
969,The Prophet Tharon'ja
970,The Prophet Tharon'ja
971,The Prophet Tharon'ja
973,Battleground Honorable Kills
983,Arena Honorable Kills
986,
990,"Do 300,000 damage or healing in a single battle in any battleground. The damage or healing must be done to a player."
991,"Do 300,000 Damage in Eye of the Storm"
992,"Do more than 300,000 Damage in Alterac Valley"
993,"300,000 healing in av"
994,"300,000 healing in eots"
995,"300,000 healing in ab"
996,"300,000 healing in wsg"
997,"Do 300,000 Damage in Warsong Gulch"
998,"Do 300,000 Damage in Arathi Basin"
999,"Do 300,000 Damage in Strand of the Ancients"
1000,"300,000 healing in Isle of Conquest"
1001,"Do 300,000 Damage in Isle of Conquest"
1002,"300,000 healing in sota"
1003,"300,000 healing in Twin Peaks"
1004,"300,000 healing in Battle for Gilneas"
1005,"Do more than 300,000 Damage in Twin Peaks"
1006,"Do more than 300,000 Damage in Battle for Gilneas"
1008,"Earned the title, ""Marshal""."
1009,Marshal
1011,Defeat the bosses in Halls of Lightning.
1012,General Bjarngrim
1013,Ionar
1014,Loken
1015,Volkhan
1017,Complete 1000 quests.
1018,
1020,Owner of the Wrath of the Lich King's Collector's Edition Frost Wyrm Whelp pet.
1021,Frosty's Collar
1022,Frosty
1024,Kill 50 enemy players in any of your home cities.
1025,Orgrimmar
1026,Hunter Rise
1027,Shepherd's Gate
1028,Thunder Bluff
1029,Spirit Rise
1030,The Pools of Vision
1031,Undercity
1032,Elder Rise
1033,Silvermoon City
1035,Defeat Exarch Maladaar.
1036,Auchindoun...
1037,Everything Will Be Alright
1038,Exarch Maladaar
1040,Defeat Quagmirran on Heroic Difficulty.
1041,Quagmirran
1043,Proud owner of the Big Blizzard Bear from the 2008 BlizzCon.
1044,Big Blizzard Bear
1045,Big Blizzard Bear
1047,Complete the arena achievements listed below.
1048,Last Man Standing
1049,World Wide Winner
1050,Hotter Streak
1051,Brutally Dedicated
1052,High Five: 2200
1053,Hot Streak
1054,Three's Company: 2200
1055,Just the Two of Us: 2200
1057,Complete the battleground achievements listed below.
1058,Master of Arathi Basin
1060,Master of Eye of the Storm
1061,Master of Alterac Valley
1062,Master of Warsong Gulch
1064,Deaths in Arathi Basin
1065,Arathi Basin Deaths
1067,Highest Inscription skill
1068,Inscription skill
1070,Highest Skinning skill
1071,Skinning skill
1073,Highest Engineering skill
1074,Engineering skill
1076,Take 50 flags in Arathi Basin.
1077,Take 50 flags in Arathi Basin
1079,Win Arathi Basin in 6 minutes.
1080,Win in 6 minutes
1082,Defeat the bosses of The Arachnid Quarter of Naxxramas in 10-player mode.
1083,Anub'Rekhan
1084,Maexxna
1085,Grand Widow Faerlina
1087,"Complete the Kalimdor, Eastern Kingdoms and Outland Tricks and Treats achievements."
1088,Tricks and Treats of Eastern Kingdoms
1089,Tricks and Treats of Outland
1090,Tricks and Treats of Kalimdor
1092,Receive a handful of treats from one of the Candy Buckets located in an inn.
1093,Handful of Treats
1095,"Kill Representatives Moira Thaurissan, Muradin Bronzebeard and Falstad Wildhammer."
1096,
1097,
1098,
1100,"Explore Loch Modan, revealing the covered areas of the world map."
1101,Grizzlepaw Ridge
1102,Mo'grosh Stronghold
1103,The Loch
1104,Thelsamar
1105,Stonesplinter Valley
1106,Valley of Kings
1107,North Gate Pass
1108,The Farstrider Lodge
1109,Ironband's Excavation Site
1110,Stonewrought Dam
1111,Silver Stream Mine
1116,Defeat Yan-Zhu the Uncasked in Stormstout Brewery.
1117,Yan-Zhu the Uncasked
1119,"Proud owner of Tyrael's Hilt from the 2008 World Wide Invitational in Paris, France."
1120,Tyrael's Hilt
1121,Tyrael
1123,Total Honorable Kills
1124,Honorable Kills
1126,Obtain the Merciless Nether Drake from Arena Season 2 of The Burning Crusade.
1127,Merciless Nether Drake
1128,Merciless Nether Drake
1130,Learn the journeyman riding skill.
1131,Journeyman Riding
1133,Learn the expert riding skill.
1134,Expert Riding
1136,Learn the artisan riding skill.
1137,Artisan Riding
1139,Earn exalted status with the Shattered Sun Offensive.
1140,Exalted with Shattered Sun Offensive
1142,Earn exalted status with The Mag'har.
1143,Exalted with The Mag'har
1145,Deaths in Naxxramas
1146,Deaths in Naxxramas
1148,Defeat Warlord Kalithresh.
1149,Warlord Kalithresh
1150,Trial of the Naaru: Strength
1151,The Warlord's Hideout
1153,Defend 3 bases in a single Arathi Basin battle.
1154,Defend 3 Bases
1159,Total kills
1160,Honorable Kills
1161,Total NPC kills
1163,Professions learned
1164,Mining
1165,Tailoring
1166,Engineering
1167,Herbalism
1168,Alchemy
1169,Blacksmithing
1170,Enchanting
1171,Leatherworking
1172,Skinning
1173,Inscription
1174,Jewelcrafting
1176,Professions at maximum skill
1177,Inscription
1178,Alchemy
1179,Blacksmithing
1180,Enchanting
1181,Engineering
1182,Herbalism
1183,Leatherworking
1184,Mining
1185,Jewelcrafting
1186,Skinning
1187,Tailoring
1189,Total deaths
1190,Total deaths
1192,Win a duel against another player.
1193,Win a duel
1195,Complete the 8 daily quests for the Frenzyheart listed below.
1196,Chicken Party!
1197,Tools of War
1198,A Hero's Headgear
1199,Secret Strength of the Frenzyheart
1200,Strength of the Tempest
1201,The Heartblood's Strength
1202,Kartak's Rampage
1203,Rejek: First Blood
1211,Extra bank slots purchased
1212,
