ID,Description_lang
13832,Frenesí de abominación
13833,Transferencia desenfrenada
13834,Sentencia irrevocable
13835,Apetito insaciable
13836,Gloria
13837,Oleada pecaminosa
13838,Furia de la naturaleza
13839,Histeria pecaminosa
13840,Eco armónico
13841,Enjambre de langostas
13842,Comprensión de la Muerte
13843,Delicia pecaminosa
13844,Afinidad gemela
13845,Embate tóxico
13846,Espíritus celestiales
13847,Obediencia
13848,Pincho mortal
13849,Avance de la Muerte
13850,Korthia
13851,Claridad tonante
13852,Fragmento de dominación
13853,Ascuas radiantes
13854,Mazo vinculado al deber
13855,Mirada de agonía
13856,Alterado por Las Fauces
13857,Matanza llameante
13858,Fe ciega
13859,Intendente de renombre
13860,Juramento demoníaco
13861,Estaciones de abundancia
13862,Pacto de Bwonsamdi
13863,Palabra de las Sombras: manipulación
13864,Grilletes jurafauces de Gladiador desencadenado
13865,Grilletes de maldición de Gladiador desencadenado
13866,Brebaje generoso
13867,Elementos astillados
13868,Semillas de crecimiento desenfrenado
13869,Conducto elemental
13870,Detritus del alma languideciente
13871,Fragmento de aniquilación
13872,Bolsa de alma putrefacta
13873,Explosión perpetua contenida
13874,Pacto de los acechadores de almas
13875,Bolsa de munición
13876,Fragmentos de las cornamentas antiguas
13877,Faltriquera de fragmentos cortantes
13878,Llamamiento a las armas
13879,El frío devorador
13881,Armonía de silfelino
13882,Test 1 Override
13883,Test 2 Override
13884,Vórtice de campana de vísperas enfurecida
13885,Enseñanzas siniestras
13886,Corazón de las sílfides
13887,Armonía de las esferas
13888,Orden pálida
13889,Poderío elisio
13890,Resonancia divina
13891,No tiene precio.
13895,Combatiente II
13896,Contendiente II
13897,Rival II
13898,Módulo de progenitor
13899,Claves de los Primeros
13900,Se puede usar con:
13901,Recetas de Shadowlands para armaduras poco comunes (azules) y superiores.
13907,Preservador
13908,Predestinado
13911,Temporada 2 de Shadowlands
13914,Síntesis de protoformas
13915,Unidad
13916,Equipo de claves
13922,Predestinada
13923,Heroica predestinada
13924,Mítica predestinada
13932,Buscador de bandas predestinadas
13958,Shadowlands Season 3
