ID,Description_lang
13192,Деталь модуля для торговой лавки
13193,Обычный
13194,Модуль для торговой лавки
13195,Безупречный
13196,Warlords of Draenor: 1-й сезон
13197,Расовый жетон PvP
13198,Warlords of Draenor: 1-й сезон (элита)
13201,Уровень 0
13202,Уровень 1 – светлая магия
13203,Уровень 1 – огонь
13204,Уровень 1 – осквернение
13205,Уровень 2 – светлая магия
13206,Уровень 2 – огонь
13207,Уровень 2 – осквернение
13208,Уровень 4 из 6
13209,Чертеж гарнизона
13210,Путешествие во времени
13211,Warlords of Draenor: 2-й сезон
13212,Warlords of Draenor: 2-й сезон (элита)
13213,Warlords of Draenor: 3-й сезон
13214,Warlords of Draenor: 3-й сезон (элита)
13215,Карманная кража
13216,Искажение временем
13217,Уровень 5 из 6
13218,Уровень 6 из 6
13219,Сила артефакта
13220,Предмет из прошлого закален в бою
13222,Усиление
13223,Древняя мана
13224,Корабельное оборудование
13225,Гибельный
13226,Legion: 1-й сезон
13227,Legion: 1-й сезон (элита)
13228,Снаряжение защитника
13230,Фаза 1 из 9
13231,Фаза 2 из 9
13232,Фаза 3 из 9
13233,Фаза 4 из 9
13234,Фаза 5 из 9
13235,Фаза 6 из 9
13236,Фаза 7 из 9
13237,Фаза 8 из 9
13238,Фаза 9 из 9
13239,Кованный титанами
13241,Ярость Одина
13242,Гнев Хелии
13243,Морозный Жнец
13244,Вестник Холода
13245,Верус
13246,Мурамас
13247,Аль'бурк
13248,Альра'эд
13249,Тоска
13250,Печаль
13251,Участь
13252,Фортуна
13253,Кровавый клык
13254,Воля Акаари
13256,Аннигилят: 0/10
13257,Аннигилят: 1/10
13258,Аннигилят: 2/10
13259,Аннигилят: 3/10
13260,Аннигилят: 4/10
13261,Аннигилят: 5/10
13262,Аннигилят: 6/10
13263,Аннигилят: 7/10
13264,Можно аннигилировать
13265,Эпохальный 2
13266,Эпохальный 3
13267,Эпохальный 4
13268,Эпохальный 5
13269,Эпохальный 6
13270,Эпохальный 7
13271,Эпохальный 8
13272,Эпохальный 9
13273,Эпохальный 10
13274,Эпохальный джекпот 2
13275,Эпохальный джекпот 3
13276,Эпохальный джекпот 4
13277,Эпохальный джекпот 5
13278,Эпохальный джекпот 6
13279,Эпохальный джекпот 7
13280,Эпохальный джекпот 8
13281,Эпохальный джекпот 9
13282,Аннигилят: 8/10
13284,Ветеран
13285,Аннигилят: 9/10
13286,Аннигилят: 10/10
13287,Legion: 2-й сезон
13288,Legion: 2-й сезон (элита)
13289,Эпохальный 11
13290,Эпохальный 12
13291,25 игроков (обычный режим)
13292,25 игроков (героический режим)
13293,10 игроков (обычный режим)
13294,8-й уровень
13295,Legion: 3-й сезон
13296,Legion: 3-й сезон (элита)
13297,Legion: 4-й сезон
13298,Legion: 4-й сезон (элита)
13299,Legion: 5-й сезон
13300,Legion: 5-й сезон (элита)
13301,Гладиатор
13302,Боец I
13303,Претендент
13304,Честь
13305,Солнечный Колодец
13306,PvP – редкий
13307,PvP – эпический
13308,Эпохальный 13
13309,Эпохальный 14
13310,Эпохальный 15
13311,Legion: 6-й сезон
13312,Legion: 7-й сезон
13313,Legion: 6-й сезон (элита)
13314,Legion: 7-й сезон (элита)
13315,Legion: 1-й и 2-й сезоны
13316,Legion: 1-й и 2-й сезоны (элита)
13317,Legion: 3-й и 4-й сезоны
13318,Legion: 3-й и 4-й сезоны (элита)
13319,Изготовленный предмет
13320,Выброшенный предмет
13321,Неустрашимость
13322,Изначальный аннигилят: 0/10
13323,Изначальный аннигилят: 1/10
13324,Изначальный аннигилят: 2/10
13325,Изначальный аннигилят: 3/10
13326,Изначальный аннигилят: 4/10
13327,Изначальный аннигилят: 5/10
13328,Изначальный аннигилят: 6/10
13329,Изначальный аннигилят: 7/10
13330,Изначальный аннигилят: 8/10
13331,Изначальный аннигилят: 9/10
13332,Изначальный аннигилят: 10/10
13333,Шатуг
13334,Ф'арг
13335,"Legion: 5-й, 6-й и 7-й сезоны"
13336,"Legion: 5-й, 6-й и 7-й сезоны (элита)"
13337,Конфискованный предмет
13338,Незапятнанный предмет
13339,Незапятнанный предмет
13343,Азеритовое усиление 3-го уровня
13445,Претендент I
13446,Фаворит I
13447,Дуэлянт
13448,Фронт
13449,Сила артефакта
13450,Реликвия
13451,Ужасающий боец
13452,Зловещий боец
13453,Ужасающий претендент
13454,Зловещий претендент
13455,Ужасающий соперник
13456,Зловещий соперник
13457,Ужасающий дуэлянт
13458,Зловещий дуэлянт
13459,Ужасающий гладиатор
13460,Зловещий гладиатор
13461,1-й сезон Battle for Azeroth
13462,2-й сезон Battle for Azeroth
13463,Зловещий ветеран
13464,Ужасающий ветеран
13465,Мехагонская механика
13486,Запечатанный коварный дар
13487,Открытый коварный дар
13488,"4-й сезон шоу ""Наденьте это немедленно!"""
13489,"2-й сезон шоу ""Наденьте это немедленно!"""
13490,"1-й сезон шоу ""Наденьте это немедленно!"""
13491,"Калибровка: 0,74 к скорости : 0,25 к универсальности"
13492,"3-й сезон шоу ""Наденьте это немедленно!"""
13493,Отъявленный претендент
13494,Отъявленный боец
13495,Отъявленный дуэлянт
13496,Отъявленный ветеран
13497,Отъявленный гладиатор
13498,Отъявленный фаворит
13499,Предметы для транспорта
13500,Слияние силы
13501,Красная перфокарта
13502,Желтая перфокарта
13503,Синяя перфокарта
13504,Чародейский реагент
13505,Жемчужный
13506,3-й сезон Battle for Azeroth
13507,Бентосный
13508,4-й сезон Battle for Azeroth
13509,Реликвия Темной Империи 1-го уровня
13510,Реликвия Темной Империи 2-го уровня
13511,Реликвия Темной Империи 3-го уровня
13512,Реликвия Темной Империи 4-го уровня
13513,25 ед. порчи
13516,5 ед. порчи
13517,10 ед. порчи
13518,15 ед. порчи
13519,20 ед. порчи
13520,30 ед. порчи
13521,5-30 ед. порчи
13524,10-й уровень
13525,11-й уровень
13526,12-й уровень
13527,13-й уровень
13528,14-й уровень
13529,15-й уровень
13530,Падший претендент
13531,Падший боец
13532,Падший дуэлянт
13533,Падший ветеран
13534,Падший гладиатор
13535,Падший соперник
13536,Зараженный предмет
13538,Тайнопись душ
13543,везучего ремесленника
13544,искусного ремесленника
13545,быстрого ремесленника
13546,универсального ремесленника
13547,убийцы зверей
13549,Дополнительный реагент
13551,IV
13552,III
13553,II
13554,I
13555,Сшивание поганищ
13556,Королевский зимний сад
13557,Усилитель стручка-катализатора
13558,Стручок-катализатор
13559,Проводник
13565,Уровень порчи – 66 ед.
13566,Уровень порчи – 35 ед.
13567,Уровень порчи – 15 ед.
13568,Уровень порчи – 20 ед.
13569,Уровень порчи – 10 ед.
13570,Уровень порчи – 75 ед.
13571,Уровень порчи – 50 ед.
13572,Уровень порчи – 25 ед.
13573,Уровень порчи – 45 ед.
13574,Уровень порчи – 28 ед.
13575,Уровень порчи – 17 ед.
13576,Уровень порчи – 30 ед.
13577,Уровень порчи – 12 ед.
13578,Уровень порчи – 16 ед.
13579,Уровень порчи – 8 ед.
13580,Уровень порчи – 60 ед.
13581,Ремесло перерождения
13583,История Утробы
13584,Пепельный двор
13585,Анима
13586,The Coldest of Fronts (DNT)
13587,Show them snow mercy! (DNT)
13588,A Triple Threat (DNT)
13589,"It's like double trouble, but better! (DNT)"
13590,Кампания
13591,Известность
13592,Королевский зимний сад
13593,Престиж
13594,Сшивание поганищ
13595,Множество
13596,Транспортная сеть
13597,Призрачный предмет
13599,Спокойное созерцание
13600,Близнецы жрицы Солнца
13601,"Кс'анши, Возвращение архиепископа Бенедикта"
13602,Вечное воззвание к Бездне
13603,Призма пламени Тьмы
13604,Псалом снятия боли
13605,Ясность разума
13606,Поцелуй смерти
13607,Кристальное отражение
13608,Аппарат гармонии
13609,Кающийся грешник
13610,Прижигающие тени
13611,Быстрая концентрация
13612,Божественный образ
13613,Небесный прыжок
13614,Стратагема Талбадара
13615,Клятва старейшего друида
13616,Мимолетное видение Ликары
13617,Круг жизни и смерти
13618,Настой глубокой концентрации
13619,Зоркий взгляд Онефа
13620,Изначальный магический пульсар
13621,Баланс всего сущего
13622,Старый ловец снов
13623,"Украшение ""Глаз кошки"""
13624,Жажда сверххищника
13625,Кольцо бешенства
13626,Жесткие объятия
13627,Стабильная приманка для фантазмы
13628,Воля естественного порядка
13629,Третье око Тюремщика
13630,Прозорливость Норганнона
13631,Декларация Сефуза
13632,Правосудие Арбитра
13633,Жертвование здоровьем
13634,Воспоминание о ярости Урсока
13635,Рокот Утробы
13636,Эхо Эонар
13637,Наследие Дремлющей
13638,Память об Изначальном Древе
13639,Урок Темного титана
13640,Живительное насыщение
13641,Видение бесконечного роста
13642,Око боязливой симметрии
13643,Фатальное прикосновение
13644,Обмотки уверенной скорости
13645,Радость заклинателя
13646,Небесный путь Кифера
13647,Конденсатор последнего императора
13648,Сокровище Сюэня
13649,Нефритовое возгорание
13650,Небесный настой
13651,Последний бочонок Буйного Портера
13652,Мощь Шаохао
13653,Обугленные страсти
13654,Утренняя слеза
13655,Шепот Юй-лун
13656,Древние монастырские учения
13657,Затуманенная концентрация
13658,Бегство от реальности
13659,"Продлевает время действия ""Антимагического панциря"". Восполняет вам здоровье в объеме поглощенного урона."
13660,Участник
13661,Объятия смерти
13662,Суперштамм
13663,Ужасающий лик смерти
13664,Неизбежность смерти
13665,Взбешенное чудовище
13666,Оживленный шаркун
13667,Власть Кровожада
13668,Вампирическая аура
13669,Алая руна
13670,Мощь Бриндаора
13671,Покровительство Кольтиры
13672,Ярость ледяного защитника
13673,Абсолютный нуль
13674,Трескучий мороз
13675,Хватка вечности
13676,Кошмар
13678,Благословение Солнечного короля
13679,Раскаленный метеорит
13680,Огненная буря
13681,Колдовская диадема
13682,Мрачный кристалл льда
13683,Защитник Тройного союза
13684,Четкий распорядок
13685,Расширенный потенциал
13686,Ледяные ветра
13687,Покров холодного фронта
13688,Вестник Холода
13689,Обжигающий холод
13690,Энергия бури
13691,Чародейская гармония
13692,Искажение времени
13693,Магический отстрел
13694,Безумный идеал
13695,Стражи Утера
13696,Печатка истерзанных королей
13697,Закат и рассвет
13698,Шоковая преграда
13699,Правосудие мирового судьи
13700,"Разрубатель Тьмы, Вестник Рассвета"
13701,Цветение Солнечного Колодца
13702,Гравированная печать мстителя Света
13703,Святилище ревностного заступника
13704,Оплот праведной ярости
13705,Правление вечных королей
13706,Окончательный приговор
13707,Напор авангарда
13708,Ритм Фудзиэды
13709,Непреклонный инквизитор
13710,Убийца
13711,Воля разрушителя
13712,Непреклонная воля
13713,Карательные меры
13714,Стена
13715,Буря Светоносного
13716,Владыка грома
13717,Предсмертный вздох Мараада
13718,Окончательный приговор
13719,Безрассудный защитник
13720,Без тормозов
13721,Кривое зеркало
13722,Воевода
13723,Сейсмический отзвук
13724,Кольцо напоминания предков
13725,Каменные ботфорты глубинного землетрясения
13726,Шлем укоренившихся стихий
13727,Разрушительные цепи
13728,Огненное кольцо усмирителя небес
13729,Башмаки равновесия стихий
13730,Рукавицы Великого Раскола
13731,Плащ говорящего с ветром
13732,Ветра рока
13733,Наследие ледяной ведьмы
13734,Волчьи кости колдуна
13735,Преобразователи изначальной лавы
13736,Опояска природного средоточия Джоната
13737,Набедренники волн духостранника
13738,Изначальное сердце волн
13739,Бригантина земной гармонии
13740,Безотказная стратагема
13741,Палач
13742,Подготовительный удар
13743,Кольцо дикого зова
13744,Сапоги мастера ловушек Эрнестуэя
13745,Маска углей из Кузни душ
13746,Кольчужный жилет малодушной уловки
13747,Хауберк ужасной команды
13748,Башмаки огненной кобры
13749,"Ка'пла, эредарские боевые рукавицы"
13750,Ботфорты охотника на рилаков
13751,Меткость орлиного когтя
13752,Талисман буйных стрел
13753,Кольцо хитрости ловца змей
13754,Повязки неусыпного бдения
13755,Боевое облачение дикого огня
13756,Покров охотника на рилаков
13757,Инъекторы медленного яда
13758,Фрагменты кости Мясника
13759,Печать усиленного призыва Вилфреда
13760,Кушак Эндерета
13761,Реликвия демонической синергии
13762,Изукрашенное одеяние Темного Портала
13763,Кольцо бесконечной агонии Аз'акира
13764,Темные туфли Сакролаш
13765,Плотные обмотки пагубного гнева
13766,Плащ яростного поглощения
13767,Видения взрывного потенциала
13768,Жуткий призыв мрачного инквизитора
13769,Кольцо рогатого кошмара
13770,Пылающие обмотки паучьей боли
13771,Угольный плащ Аз'акира
13772,Безумие Аз'Акира
13773,Угли дьявольского облачения
13774,Бриджи имирьяров
13775,Всеобщая тоска
13776,Усиление исполина
13777,Дар созерцателя тьмы
13778,Покров темнейшего часа
13779,Внутренние демоны
13780,Код хаоса
13781,Нестабильное ядро Скверны
13782,Бомбардир Скверны
13783,Медальон пламени тьмы
13784,Осквернение Разелиха
13785,Вьющийся жгут пламени Скверны
13786,Оплавленные оковы души
13787,Зиморожденный
13789,Стремительность
13790,Метка мастера-убийцы
13791,Ремень ядовитых клинков
13792,Капюшон кровавых клыков
13793,Медальон темной пыли
13794,Лихой негодяй
13795,Окровавленные перчатки рокового клинка
13796,Учебные кандалы семейства Золдик
13797,Наглазная повязка Сумеречного Странника
13798,Фитиль зеленокожих
13799,Смекалка бандита
13800,Спрятанный мушкетон
13801,Завершение
13802,Фрагмент души Акаари
13803,Мастер гнили
13804,Губительные тени
13805,Декоративный эффект
13806,Поверхность доспеха расписана рунами.
13808,
13809,Наплеч побежденного владыки судеб
13810,Вечное пламя
13811,Постоянное улучшение: Торгаст
13812,Постоянное улучшение: Утроба
13813,Путь Перерождения
13815,Уровень 1 из 7
13816,Уровень 2 из 7
13817,Уровень 3 из 7
13818,Уровень 4 из 7
13819,Уровень 5 из 7
13820,Уровень 6 из 7
13821,Уровень 7 из 7
13822,Уровень улучшения: 1/7
13823,Уровень улучшения: 2/7
13824,Уровень улучшения: 3/7
13825,Уровень улучшения: 4/7
13826,Уровень улучшения: 5/7
13827,Уровень улучшения: 6/7
13828,Уровень улучшения: 1/6
13829,Работа со стигией
13830,Кортийские реликвии
13831,Усиленный
13832,Бешенство поганища
13833,Безудержное перенаправление
13834,Окончательный приговор
13835,Неутолимый голод
13836,Триумф
13837,Греховный порыв
13838,Гнев природы
13839,Греховная истерия
13840,Гармоничное эхо
13841,Рой саранчи
13842,Постижение смерти
13843,Греховная отрада
13844,Связь близких душ
13845,Отравленный натиск
13846,Небесные духи
13847,Послушание
13848,Смертоносный порыв
13849,Легион Смерти
13850,Кортия
13851,Резонирующая ясность
13852,Осколок Господства
13853,Сияющие угли
13854,Молот долга и служения
13855,Терзающий взгляд
13856,С печатью Утробы
13857,Пылающая бойня
13858,Слепая вера
13859,Товары за известность
13860,Демоническая клятва
13861,Сезоны изобилия
13862,Сделка Бвонсамди
13863,Слово Тьмы: Манипуляция
13864,Кандалы Верных Утробе освобожденного гладиатора
13865,Кандалы проклятия освобожденного гладиатора
13866,Благодатный хмель
13867,Расколотые стихии
13868,Семена буйной поросли
13869,Проводник стихий
13870,Чахлые обломки души
13871,Осколок аннигиляции
13872,Мешочек гниющих душ
13873,Контролируемый бесконечный взрыв
13874,Пакт ловцов душ
13875,Сумка с боеприпасами
13876,Осколки древних рогов
13877,Мешочек с осколками бритвы
13878,Призыв к оружию
13879,Пожирающий холод
13881,Волшебная гармония
13882,Test 1 Override
13883,Test 2 Override
13884,Яростный перезвон
13885,Зловещее учение
13886,Арденвельдское сердце
13887,Гармония сфер
13888,Мертвенный приказ
13889,Элизийская мощь
13890,Божественный резонанс
13891,Бесценный
13895,Боец II
13896,Претендент II
13897,Фаворит II
13898,Модуль Прародителей
13899,Шифры Предвечных
13900,Применяется для:
13901,Чертежи Темных Земель для создания редких (синих) и более качественных доспехов.
13907,Укрепляющий
13908,Судьбоносный
13911,2-й сезон Shadowlands
13914,Протосинтез
13915,Единство
13916,Шифровальное снаряжение
13922,Судьбоносный
13923,Судьбоносный (героический режим)
13924,Судьбоносный (эпохальный режим)
13932,Поиск судьбоноснго рейда
13958,Shadowlands Season 3
