ID,MapName_lang
1112,В погоне за Мрачной Жатвой
1113,Транспорт: карусель Ярмарки Новолуния
1116,Дренор
1120,Thunder King Horde Hub
1121,Thunder Island Alliance Hub
1122,City Siege - Mogu Island Progression Scenario
1123,Lightning Forge - Mogu Island Progression Scenario
1124,Shipyard - Mogu Island Progression Scenario
1125,Alliance Hub - Mogu Island Progression Scenario
1126,Mogu Island Progression Events
1127,Final Gate - Mogu Island Progression Scenario
1128,Mogu Island Events - Horde Base
1129,Mogu Island Events - Alliance Base
1130,Кровь на снегу
1131,Секреты Огненной Пропасти
1132,Transport: The Skybag (Brawl'gar Arena)
1133,Transport: Zandalari Ship (Mogu Island)
1134,Пик Тигра
1135,Mogu Island Loot Room
1136,Осада Оргриммара
1144,Сценарий - Сердце древнего бога
1148,Арена испытаний
1152,FW Horde Garrison Level 1
1153,FW Horde Garrison Level 3
1154,FW Horde Garrison Level 4
1155,Крепость Стромгард
1157,Сценарий: Полугорье
1158,SMV Alliance Garrison Level 1
1159,SMV Alliance Garrison Level 3
1160,SMV Alliance Garrison Level 4
1161,Турнир Небожителей
1166,Small Battleground A
1168,The Purge Of Grommar - Scenario
1169,Small Battleground B
1170,Разборка Шадо-Пан
1171,Small Battleground D
1172,Транспорт: осада Оргриммара (Альянс)
1173,Транспорт: осада Оргриммара (Орда)
1175,Шлаковые шахты Кровавого Молота
1176,Некрополь Призрачной Луны
1179,Герои Warcraft
1181,PattyMack Test Garrison Bldg Map
1182,Аукиндон
1187,GOR Alliance Garrison Level 1
1188,GOR Alliance Garrison Level 2
1189,GOR Alliance Garrison Level 3
1190,Фаза Выжженных земель
1191,Ашран
1192,Transport: Gorgrond Train
1195,Железные доки
1200,"Сценарий ""Костяной город"""
1203,Frostfire Finale Scenario
1205,Литейная клана Черной горы
1207,Битва за Шаттрат
1208,Депо Мрачных Путей
1209,Небесный Путь
1212,Garrison - Alliance - Blacksmith 3
1213,Garrison - Alliance - Alchemy 1
1214,Garrison - Alliance - Enchanting 3
1215,Garrison - Alliance - Engineering 3
1216,Garrison - Alliance - Farm1
1217,Garrison - Alliance - Inscription 1
1218,Garrison - Alliance - Jewelcrafting 1
1219,Garrison - Alliance - Leatherworking 1
1220,Расколотые острова
1221,Garrison - Alliance Mine 1
1222,Garrison - Alliance Mine 2
1223,Garrison - Alliance Mine 3
1224,Garrison - Alliance Stable 1
1225,Garrison - Alliance Stable 2
1226,Garrison - Alliance Stable 3
1227,Garrison - Alliance - Tailoring 3
1228,Земли клана Верховного Молота
1229,Garrison - Alliance - Inn 1
1230,Garrison - Alliance - Barn 1
1231,Transport: Wavemurder Barge
1232,GOR Horde Garrison Level 0
1233,GOR Horde Garrison Level 3
1234,TAL Alliance Garrison Level 0
1235,TAL Alliance Garrison Level 3
1236,TAL Horde Garrison Level 0
1237,TAL Horde Garrison Level 3
1238,SOA Alliance Garrison Level 0
1239,SOA Alliance Garrison Level 3
1240,SOA Horde Garrison Level 0
1241,SOA Horde Garrison Level 3
1242,NAG Alliance Garrison Level 0
1243,NAG Alliance Garrison Level 3
1244,NAG Horde Garrison Level 0
1245,NAG Horde Garrison Level 3
1247,Garrison - Alliance - Armory 1
1248,Garrison - Alliance - Barracks 1
1249,Garrison - Alliance - Engineering 1
1250,Alliance - Garrison - Herb Garden 1 (UNUSED)
1251,Alliance - Garrison - Inn 1 DONT USE
1252,Garrison - Alliance - Lumbermill 1
1253,Garrison - Alliance - Mage Tower 1
1254,Garrison - Alliance - Sparring Arena 1
1255,Garrison - Alliance - Salvage Yard 1
1256,Garrison - Alliance - StoreHouse 1
1257,Garrison - Alliance - Trading Post 1
1258,Garrison - Alliance - Tailoring 1
1259,Garrison - Alliance - Enchanting 1
1260,Garrison - Alliance - Blacksmith 1
1261,Garrison - Alliance - Plot Small
1262,Garrison - Allilance - Plot Medium
1263,Garrison - Alliance - Plot Large
1264,Propland - Dev Only
1265,Tanaan Jungle Intro
1266,"Сценарий ""Круг Крови"""
1268,Противостояние Терон'крова
1270,Development Land 3
1273,Nagrand - Garrison Camp - Stable2
1277,Защита Карабора
1278,Garrison - Horde - Barracks 1
1279,Вечное Цветение
1280,Южнобережье против Мельницы Таррен
1281,Garrison - Horde - Alchemy 1
1282,Garrison - Horde - Armory 1
1283,Garrison - Horde - Barn 1
1284,Garrison - Horde - Blacksmith 1
1285,Garrison - Horde - Enchanting 1
1286,Garrison - Horde - Engineering 1
1287,Garrison - Horde - Inn 1
1288,Garrison - Horde - Inscription 1
1289,Garrison - Horde - Jewelcrafting 1
1290,Garrison - Horde - Leatherworking 1
1291,Garrison - Horde - Lumbermill 1
1292,Garrison - Horde - Mage Tower 1
1293,Garrison - Horde - Mine 1
1294,Garrison - Horde - Pet Stable 1
1295,Garrison - Horde - Salvage Yard 1
1296,Garrison - Horde - Sparring Arena 1
1297,Garrison - Horde - Stable 1
1298,Garrison - Horde Storehouse 1
1299,Garrison - Horde - Tailoring 1
1300,Garrison - Horde - Trading Post 1
1301,Garrison - Horde - Workshop 1
1302,Garrison - Alliance - Workshop 1
1303,Garrison - Horde - Farm1
1304,Garrison - Horde - Plot Large
1305,Garrison - Horde - Plot Medium
1306,Garrison - Horde - Plot Small
1307,Tanaan Jungle Intro - Forge Phase
1308,Garrison - Horde - Fishing 1
1309,Garrison - Alliance - Fishing 1
1310,Expansion 5 QA Model Map
1311,Outdoor Garrison - Arena - Horde (NEEDS WMO)
1312,Outdoor Garrison - Arena - Alliance (NEEDS WMO)
1313,Outdoor Garrison - Lumber Mill - Alliance
1314,Outdoor Garrison - Lumber Mill - Horde
1315,Outdoor Garrison - Armory - Horde
1316,Outdoor Garrison - Armory - Alliance
1317,Outdoor Garrison - Mage Tower - Horde
1318,Outdoor Garrison - Mage Tower - Alliance
1319,Outdoor Garrison - Stables - Horde
1320,Outdoor Garrison - Stables - Alliance
1321,Outdoor Garrison - Workshop - Horde
1322,Outdoor Garrison - Workshop - Alliance
1323,Outdoor Garrison - Inn - Horde
1324,Outdoor Garrison - Inn - Alliance
1325,Outdoor Garrison - Tradiing Post 1 - Horde
1326,Outdoor Garrison - Tradiing Post - Alliance
1327,"Outdoor Garrison - Construction Plot, Medium - Horde"
1328,"Outdoor Garrison - Construction Plot, Medium - Alliance"
1329,"Сценарий ""Громмашар"""
1330,FW Horde Garrison Level 2
1331,SMV Alliance Garrison Level 2
1332,Garrison - Horde - Barracks 2
1333,Garrison - Horde - Armory 2
1334,Garrison - Horde - Barn 2
1335,Garrison - Horde - Inn 2
1336,Garrison - Horde - Lumbermill 2
1337,Garrison - Horde - Mage Tower 2
1338,Garrison - Horde - Pet Stable 2
1339,Garrison - Horde - Stable 2
1340,Garrison - Horde - Trading Post 2
1341,Garrison - Horde - Workshop 2
1342,Garrison - Horde - Barracks 3
1343,Garrison - Horde - Armory 3
1344,Garrison - Horde - Barn 3
1345,Garrison - Horde - Inn 3
1346,Garrison - Horde - Mage Tower 3
1347,Garrison - Horde - Pet Stable 3
1348,Garrison - Horde - Stable 3
1349,Garrison - Horde - Trading Post 3
1350,Garrison - Horde - Workshop 3
1351,Garrison - Alliance - Large - Construction
1352,Garrison - Alliance - Medium - Construction
1353,Garrison - Horde - Large - Construction
1354,Garrison - Horde - Medium - Construction
1358,Верхняя часть пика Черной горы
1361,Garrison - Alliance - Mage Tower 2
1362,Garrison - Alliance - Mage Tower 3
1363,Garrison - Horde - Mine 2
1364,Garrison - Horde - Mine 3
1367,Garrison - Alliance - Workshop 2
1368,Garrison - Alliance - Workshop 3
1369,Garrison - Alliance - Lumbermill 2
1370,Garrison - Alliance - Lumbermill 3
1371,Garrison - Horde - Small - Construction
1372,Garrison - Alliance - Small - Construction
1374,Задание в Аукиндоне
1375,Garrison - Alliance - Alchemy 2
1376,Garrison - Alliance - Alchemy 3
1377,Garrison - Alliance - Blacksmith 2
1378,Garrison - Alliance - Enchanting 2
1379,Garrison - Alliance - Engineering 2
1380,Garrison - Alliance - Inscription 2
1381,Garrison - Alliance - Inscription 3
1382,Garrison - Alliance - Jewelcrafting 2
1383,Garrison - Alliance - Jewelcrafting 3
1384,Garrison - Alliance - Leatherworking 2
1385,Garrison - Alliance - Leatherworking 3
1386,Garrison - Alliance - Tailoring 2
1387,Garrison - Alliance - StoreHouse 2
1388,Garrison - Alliance - StoreHouse 3
1389,Garrison - Horde Storehouse 2
1390,Garrison - Horde Storehouse 3
1391,Garrison - Alliance - Salvage Yard 2
1392,Garrison - Alliance - Salvage Yard 3
1393,Garrison - Horde - Lumbermill 3
1394,Garrison - Alliance - Sparring Arena 2
1395,Garrison - Alliance - Sparring Arena 3
1396,Garrison - Alliance - Trading Post 2
1397,Garrison - Alliance - Trading Post 3
1398,Garrison - Alliance - Barn 2
1399,Garrison - Alliance - Barn 3
1400,Garrison - Alliance - Inn 2
1401,Garrison - Alliance - Inn 3
1402,Горгронд – финал
1403,Garrison - Alliance - Barracks 2
1404,Garrison - Alliance - Barracks 3
1405,Garrison - Alliance - Armory 2
1406,Garrison - Alliance - Armory 3
1407,zzzOld
1409,Garrison - Horde - Sparring Arena 2
1410,Garrison - Horde - Sparring Arena 3
1411,Garrison - Horde - Alchemy 2
1412,Garrison - Horde - Alchemy 3
1413,Garrison - Horde - Blacksmith 2
1414,Garrison - Horde - Blacksmith 3
1415,Garrison - Horde - Enchanting 2
1416,Garrison - Horde - Enchanting 3
1417,Garrison - Horde - Inscription 2
1418,Garrison - Horde - Inscription 3
1419,Garrison - Horde - Leatherworking 2
1420,Garrison - Horde - Leatherworking 3
1421,Garrison - Horde - Jewelcrafting 2
1422,Garrison - Horde - Jewelcrafting 3
1423,Garrison - Horde - Tailoring 2
1424,Garrison - Horde - Tailoring 3
1425,Garrison - Horde - Salvage Yard 2
1426,Garrison - Horde - Salvage Yard 3
1427,PattyMack Test Garrison Bld Map2
1429,Garrison - Horde - Engineering 2
1430,Garrison - Horde - Engineering 3
1431,Колизей
1432,Garrison - Horde - Fishing 2
1433,Garrison - Horde - Fishing 3
1434,Garrison - Alliance - Fishing 2
1435,Garrison - Alliance - Fishing 3
1437,Garrison - Alliance - Pet Stable 1
1438,Garrison - Alliance - Pet Stable 2
1439,Garrison - Alliance - Pet Stable 3
1440,Garrison - Alliance - Infirmary 1
1441,Garrison - Alliance - Infirmary 2
1442,Garrison - Alliance - Infirmary 3
1446,"Outdoor Garrison - Construction Plot, Large - Alliance"
1447,"Outdoor Garrison - Construction Plot, Large - Horde"
1448,Цитадель Адского Пламени
1451,Tanaan Legion Test
1453,Бич Североземья
1454,Расколотый берег (устарело – удалить)
1455,Грань Реальности
1456,Око Азшары
1457,Test Dungeon
1458,Логово Нелтариона
1459,Транспорт: Железная скала
1460,Сценарий Расколотого берега
1461,Сценарий Азсуны
1462,Скала Иллидана
1463,Внешняя область Хельхейма
1464,Танаанские джунгли
1465,Tanaan Jungle - No Hubs Phase
1466,Чаща Темного Сердца
1468,Warden Prison DH Quests
1469,Сердце Азерота
1470,Подземелье Легиона
1471,Dungeon Test Map 1466
1473,Гарнизон - Альянс - пристань
1474,Гарнизон - Орда - пристань
1475,Пасть Нашала
1476,Транспорт: Пасть Нашала
1477,Чертоги Доблести
1478,Храм Элуны
1479,Небесная Цитадель
1480,Цитадель Ледяной Короны
1481,Мардум
1482,Гарнизонная пристань - подводная лодка - Альянс
1483,Гарнизонная пристань - эсминец - Альянс
1484,Гарнизонная пристань - транспортный корабль
1485,Пристань гарнизона - линкор - Альянс
1486,Пристань гарнизона - авианосец - Орда
1487,Гарнизонная пристань - подводная лодка - Орда
1488,Гарнизонная пристань - эсминец - Орда
1489,Нискара
1492,Утроба Душ
1493,Казематы Стражей
1494,Аметистовая крепость
1495,Остров Брошенного Щита
1496,Пристань гарнизона – авианосец – Альянс
1497,Пристань гарнизона - линкор - Орда
1498,Оплот Оскверненной Души
1499,oldArtifact - Warrior Fury Acquisition
1500,Расколотый берег
1501,Крепость Черной Ладьи
1502,Клоака Даларана
1503,Подземье
1504,Арена крепости Черной Ладьи
1505,Арена Награнда
1509,Bloodtotem Cavern - Fel Phase
1510,Bloodtotem Cavern - Tauren Phase
1511,Волнскорнская гавань
1512,Храм света Пустоты
1513,Оплот Хранителя
1514,Скитающийся остров
1515,Война Хална
1516,Катакомбы Сурамара
1517,Вступление к сценарию Штормхейма – Ветрокрылая
1518,"Вступление к сценарию Штормхейма – ""Небесный огонь"""
1519,"""Молот Скверны"""
1520,Изумрудный Кошмар
1522,Разлом Зловещего Шрама
1523,"Сценарий ""Оборона Молота Скверны"""
1526,Храм Белого Тигра
1527,Сценарий Крутогорья
1528,Небесная высь
1529,Каражан
1530,Цитадель Ночи
1532,High Mountain Mesa Scenario
1533,Катакомбы Каражана
1534,Лунная поляна
1535,Лунная поляна
1536,Логово Урсока
1537,zzOLD - Boost Experience
1538,test
1539,Тирисфальские леса
1540,Изумрудный Путь Снов
1541,Терраса Вечной Весны
1544,Штурм Аметистовой крепости
1545,Азсуна
1547,Artifact - Combat - Acquisition Ship
1549,Tech Test - Seamless World Transition A
1550,Tech Test - Seamless World Transition B
1552,"Последнее
пристанище Пеплошкурой"
1553,Сумеречный риф
1554,7.0 Boost Experience - Alliance
1555,zzOLD - Transport: Boost Experience - Alliance Gunship
1556,zzOLD - Transport: Boost Experience - Horde Gunship
1557,7.0 Boost Experience - Horde
1559,7.0 Transport: Boost Experience - Horde Gunship
1560,7.0 Transport: Boost Experience - Alliance Gunship
1561,Tech Test - Cosmetic Parent Performance
1571,Квартал Звезд
1572,Водоворот
1579,Ульдуар
1580,Водоворот
1582,Delete
1583,Хранилище Нексуса
1584,Julien Test Land
1586,Нападение на Штормград
1588,Dev Map - A - Jared Coulston
1589,Dev Map - B - Nathaniel Chapman
1590,Dev Map - C - Julien Tremblay
1591,Dev Map - D - PotT
1592,Dev Map - E
1593,Dev Map - F
1594,ЗОЛОТАЯ ЖИЛА!!!
1599,Нордрассил
1600,Трон Приливов
1602,Artifact - The Vortex Pinnacle - Shaman Order Hall
1603,Throne of the Tides Scenario(DELETE)
1604,Artifact - Order Campaign - Portal World Niskara
1605,Firelands_Artifact
1607,Artifact - Acquisition - Subtlety
1608,"Задание ""Война Древних"" в Хиджале"
1609,Храм Штормов
1610,Артефакт – Безмятежность – сценарий Legion
1611,Death Knight Campaign - Light's Hope Chapel
1612,Руины Фаланаара
1616,Фаронаар
1617,Кампания рыцаря смерти – Подгород
1618,Кампания рыцаря смерти – Монастырь Алого ордена
1620,Артефакт – Штормград
1621,Черный храм – Legion
1622,"Сценарий ""Телогрус"""
1623,Кампания мага – Окулус
1624,Битва в Экзодаре
1625,Испытание Змея
1626,Обрушенный проход – сценарий Сурамара
1627,"Сценарий – ""Молот Скверны"" – охотники на демонов"
1628,Транспорт: линкор Альянса
1629,Храм света Пустоты
1630,Тол Барад
1632,Катакомбы Сурамара – сценарий Сурамара
1637,Transport: Alliance Ship PhaseableMO
1638,Transport: Horde Ship PhaseableMO
1639,Transport: Kvaldir Ship PhaseableMO
1642,Зандалар
1643,Кул-Тирас
1644,Разбойничий остров
1645,Crescent Isle (Islands Prototype)
1646,Крепость Черной Ладьи [сценарий]
1647,Погребальный костер Вол'джина
1648,Испытание доблести
1649,Транспорт: линкор Орды
1650,Транспорт: флагманский корабль Легиона
1651,Возвращение в Каражан
1653,Великая Запредельная Тьма
1655,8.0 Dev Land
1657,zzOldBlade's Edge Arena
1658,Environment Art Land - Dev Only
1661,[DEV] Demo Map
1662,Сурамар
1663,Блокировка подземелья
1666,Штурм Расколотого берега
1667,Legion Ship - Vertical
1668,Legion Ship - Horizontal
1669,Аргус
1670,Расколотый берег (удаление)
1671,Broken Shore - Prepatch 7.2 (Backup)
1672,Арена Острогорья
1673,The Eye of Eternity - Scenario
1675,Winter AB_old
1676,Гробница Саргераса
1677,Собор Вечной Ночи
1678,AB Phase 1
1679,AB Phase 2
1680,AB Phase 3
1681,Зима в низине Арати
1682,The Fel Hammer Terrain Phase
1683,Artifact - Gnomeregan
1684,Dread Scar Rift - Warlock Scenario Platform
1685,AI Test Map 8
1686,AI Test - Arathi Basin
1687,Пещеры Стенаний
1688,Мертвые копи
1689,The Eye of Eternity - Mage Class Mount
1690,Змеиная пещера
1691,Миссия неприготовима
1692,Pit of Saron - Death Knight Campaign
1693,Stormstout Brewery - Monk Scenario
1694,Гномреган
1695,"Линкор ""Разгром"""
1696,Legion - Command Center
1697,Legion - Legion Spider Cave
1698,Artifact - Acquisition - Tank
1699,Legion - Legion Fel Cave
1700,Legion - Legion Fel Firenova Area
1701,Legion - Legion Barracks
1702,Artifact - Highmountain - Dual Boss
1703,Halls of Valor - Scenario
1704,Legion Ship - Horizontal - Valsharah
1705,Legion Ship - Horizontal - Azsuna
1706,Legion Ship - Vertical - HighMountain
1707,Legion Ship - Vertical - Stormheim
1708,Stratholme - Paladin Class Mount
1710,Black Rook Hold - Artifact Challenge
1711,Alliance Submarine (7.1.5 Boat Holiday)
1712,"Анторус, Пылающий Трон"
1714,Halls Of Valor - Warrior Class Mount
1715,Битва за Черную гору
1716,Башня магов на Расколотом берегу
1717,Площадка оживления
1718,Назжатар
1719,Dread Scar Rift - Warlock Mount Scenario
1723,Холодная долина
1726,[TEMP] RaceTrackBG
1728,Чертоги Доблести
1729,The Eye of Eternity - Mage Class Mount (Shorter Version)
1730,Shrine of Aviana Defense - Scenario
1731,Druid Mount Finale - Scenario
1732,Felwing Ledge - Demon Hunter Class Mount
1733,"Сценарий ""Предостережение Азерота"""
1734,Throne of the Four Winds - Shaman Class Mount
1735,Ледяные Пустоши
1736,Рубиновое святилище
1737,Pocket Dimension Akazamzaraks Hat Scenario
1738,Затерянный ледник
1739,AI Test Map - Arathi Basin - Debug Version
1740,AI Test - Warsong Gulch
1741,"""Виндикар"""
1744,Наденьте это немедленно!
1746,Крепость Бурь: Аркатрац
1747,Площадка оживления
1749,Warfront Barrens
1750,Остров Лазурной Дымки
1751,Alliance Battleship (7.3 Intro)
1752,Sunstrider Battleship (7.3 Intro)
1753,Престол Триумвирата
1754,Вольная Гавань
1756,Смерти Хроми
1759,Transport: WarfrontBarrensGunship
1760,Лордерон
1762,Гробница королей
1763,Атал'Дазар
1764,Бесконечные залы
1765,Warfronts Prototype
1771,Тол Дагор
1773,Тень Азерота
1774,Кузня Вечности
1775,Чрево Н'Зота
1776,"Линкор Орды ""Вой банши"""
1778,Level Design Land
1779,Точки вторжения
1780,Islands LD Playground
1782,Бурлящий берег
1784,8.0 Islands - Cave - Hozen [Dev/Not Used]
1785,8.0 Islands - Ship - Pirateship
1786,8.0 Islands - Zeppelin - Goblin
1787,8.0 Islands - Micro - Mogu Crypt
1788,8.0 Islands - Cave - Primitve [Dev/Not Used]
1789,8.0 Islands - Cave - Saurok - Large [Dev/Not Used]
1795,Вечноцветущий дол
1802,8.0 BG Temp
1803,Бурлящий берег
1804,Битва за Стромгард
1805,8.0 Islands - Event
1806,"Линкор Альянса ""Искупление ветра"""
1807,8.0 Islands - Event
1809,Остров механогномов
1811,Quest Training
1812,Сурамар
1813,Un'gol Ruins (Islands 1)
1814,Havenswood (Islands 2)
1815,Фаза Силитуса
1817,Силитус: Рана
1818,Луносвет
1822,Осада Боралуса
1825,Большой Крюк
1839,Karazan Chess
1840,Солнечный Колодец
1841,Подгнилье
1844,8.0 Islands - Event
1845,8.0 Islands - Event
1846,8.0 Islands - Ship - 6HU Cargoship
1847,Dev Map - G
1849,8.0 Islands - Event
1850,8.2.5 - MSEM - 1850
1851,8.0 Islands - Ship - 7FK Buccaneer
1852,8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]
1853,8.0 Islands - Event
1854,8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]
1855,"""Виндикар"""
1856,Transport: Azerite BG - Alliance Airship
1857,Transport: Azerite BG - Horde Gunship
1860,"""Виндикар"""
1861,Ульдир
1862,Усадьба Уэйкрестов
